movie,sentence_count,username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",but found it to supply a lot of laughs and more breakage of the fourth wall .,humor,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","I didn""t catch much of the trailers so everything in this movie was new .",novelty,3,O,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","I liked the first one ,",opinion,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",but I was never much of a fan like most other people .,opinion,3,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","Deadpool""s woman dies by some criminal and Deadpool kills him .",plot,3,O,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",I thought this was going to be a revenge story ( might have explained the plot in the previews but I missed that ),plot,3,O,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",but instead he joins the X - Men,plot,3,O,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",and saves some kid with fire hands .,plot,3,O,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",Then we are introduced to Cable ( Josh Brolin ) who wants to kill this kid while Deadpool in the kid are stuck in the prison from Escape Plan .,cast,3,O,Josh Brolin
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",The action scenes are spectacular .,action,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","Honestly , what""s even better is the ending to this movie .",ending,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","Let me just say it is good to stick around to the end ( nothing after the credits so don""t bother )",recommendation,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",and you are in for a treat .,enjoyment,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",I was taken by surprise by it,reaction,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",and it was very clever . I love it .,writing,5,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
",I am certainly positive they will make a third installment .,sequel,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","If you are a fan of comic book movies or Deadpool is your thing , you should really see this .",recommendation,4,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","I""ll be honest , I thought this was going to be an average sequel that doesn""t live up to the first .",expectation,2,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","I don""t remember much of the first but this one might be better .",comparison,3,S,None
Deadpool 2 2018,18,Fields201,7,1,3,19 May 2018," Untitled Deadpool Sequel
","Just remember , it""s a family movie .",genre,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Going into Deadpool 2 I was very excited , yet tried to remain skeptical .",emotion,3,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","The first film was a financial success and a massive hit with audiences , breaking all kinds of film records .",commercial,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Upon conclusion I was left wondering where else you could take the character of Deadpool , while also keeping up the humour",story,3,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and giving us a compelling story .,story,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","If like me you had any of these worries then you can put your mind to rest , because this film is awesome .",opinion,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Deadpool 2 builds upon everything that worked in its predecessor , while adding new elements to the film that helps to not make it feel repetitive .",plot,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","It""s everything the sequel should be .",plot,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Now it""s up to Wade to protect a young mutant boy Russell from the almighty force known as Cable , a cybernetic soldier from the distant future .",plot,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Despite the sizeable roster of characters and amount of story to tell , everything feels well balanced",pacing,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and runs at a smooth pace .,pacing,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","All characters are well performed and have fun chemistry with each other , which is especially important when it comes to the bond between Wade and Russell which I think was handled well .",acting,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",Ryan Reynolds is once again hilarious in the role of Wade Wilson .,acting,5,S,Ryan Reynolds
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Maintaining the perfect amount of jokes that reference the universe he exists in ,",writing,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and of course breaking the fourth wall .,writing,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","For me , majority of the jokes were well placed and very funny .",humor,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Though some just didn""t make me laugh , it""s not that the jokes themselves were bad , they just didn""t land right for me .",humor,3,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","If you aren""t familiar with the bigger Marvel universes at both FOX and Disney , you may be scratching your head a little with some of the self aware references .",references,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",The same can be said for non - comic book readers .,audience,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","All in all the film is still hilarious , though may single particular members of the audience out with certain gags .",humor,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",Joining the likes of Deadpool are X - force .,characters,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","A team of individuals recruited by Wade , who possess special abilities that may be of use to him on his mission .",characters,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","After watching the trailers I couldn""t wait to see how things play out with the team , and without giving anything away I can tell you I was very surprised with the result ,",plot,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","but at the same time , so happy .",emotion,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","One of the standouts of the team is a character named Domino , who bends the power of pure luck to her advantage .",characters,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","This is something I really loved as we""ve never seen a superpower like this before , there are so many ways you can play around with that",originality,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and it was refreshing to see .,freshness,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",Josh Brolin kills it as Cable .,acting,5,S,Josh Brolin
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","He""s fierce and determined , while also easy to sympathise with as we""re given a backstory fitting to his character ,",character,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and also a plausible motive .,motivation,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Cable""s scenes with Deadpool are brilliant as their opposite and diverse personalities are used to bounce off each other .",chemistry,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","I only wish he got more screen time as I also do with Domino , though I understand the decision as a balance between the characters has to be sustained ,",screen time,3,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","and of course this is still Deadpool""s movie .",focus,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","The action sequences are big and epic as they should be for a superhero movie ,",action,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",and the visual effects are top notch .,effects,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",The use of music is used perfectly and sometimes comedically which is a nice touch .,music,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","I definitely feel this film bears a lot more emotion than the first , which to me is a plus , it not only adds another layer to this movie but to the character of Deadpool himself .",emotion,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Again the use of balance is done well here as Wade is portrayed as a wisecracking mercenary , though is able to convey emotion and has something to fight for .",character,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",Family and love are central theme which becomes evident throughout the story and especially when paying attention to the relationship between Wade and Vanessa which is played out nicely .,theme,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
",Personally I enjoyed Deadpool 2 even more than the first film as it brings back all the good tropes of the first film and builds to it .,enjoyment,4,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","It""s hilarious and action packed yet remains light hearted at it""s core .",tone,5,S,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","Don""t be fooled though , it""s deserving of it""s R - rating for sure ,",rating,3,O,None
Deadpool 2 2018,34,KieranSaosila,9,3,6,22 May 2018," Bigger and better than it's predecessor.
","and uses it to the best of it""s ability ! Go watch it .",recommendation,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Being a fan of the first Deadpool film , was highly anticipating its sequel .",anticipation,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Having relatively high expectations from the first film .,expectation,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",This film did not completely disappoint,opinion,3,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",but it felt somewhat very similar ( which can be good but also bad ? ) .,comparison,3,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Seeing different comments and reviews regarding the film ( both positives and negatives ) .,reviews,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Many claim this film is better than the original , while others claim the original better .",comparison,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Perhaps I enjoyed the original better simply because I had no expectations and the violence and humor felt more organic and genuine .,enjoyment,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Deadpool 2 isn""t bad",opinion,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",but some of its jokes felt forced,humor,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","and just weren""t as funny . We understood them",humor,3,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","but overall , with its set pieces .",set pieces,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Things did not match up .,consistency,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",The plot may have been better .,plot,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Ryan Reynolds as Deadpool does good as he is him ,",acting,4,S,Ryan Reynolds
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",but some of the jokes could have been better in sense .,dialogue,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Many misses or jokes that felt flat .,dialogue,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Josh Brolin""s Cable villain was decent",acting,3,S,Josh Brolin
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","but wasn""t rally much of a villain ( as it turns out in the end ) ,",plot,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",and the kid Russell was annoying from the start .,character,2,S,Russell
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","The character of Domino was a good touch as she stole her scenes ,",character,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",and in the end the use of Juggernaut was also well .,character,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Bringing back the female teenage warhead girl and Colossus weren""t bothersome .",character,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Though overall , this film wasn""t as great as expected .",opinion,2,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Some of the highlights of the movie were the scenes where Wade assembles his new team ( X - force ) , as the process of finding them .",plot,3,O,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",The uniqueness of each character was well thought out,character,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","and quite funny , also their short timely deaths added some humor in that regard .",humor,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
","Did like the ending of the film ( including the post end credit scenes ) , so that made it more worthwhile .",ending,4,S,None
Deadpool 2 2018,20,Floated2,7,0,0,28 March 2019," More of the same?
",Perhaps a second viewing months from now may change the overall viewpoint .,opinion,3,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","When "" Deadpool "" was coming out , I was hyped .",anticipation,3,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","I watched the trailer constantly , action was cool , Ryan Reynolds perfect for the role .",acting,5,S,Ryan Reynolds
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
",All in all it seemed great .,opinion,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","Critics loved it , people loved it , everyone loved it ... So when I finally started watching it with my older brother , we were expecting nothing but a good movie .",reception,3,O,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","What we got was overglorified origin story with limited budget , disjointed plot and a humor like it was long episode of "" South Park "" .",plot,2,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","Whole armies of guys in mindset like : "" MAN ! THE MOVIE IS SO COOL ! THEY MAKE PUNS , JOKES AND BREAK THE FORTH WALL !",opinion,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","AND HE SWEARS AND KILLS PEOPLE AND THERE""S BLOOD AND STUFF ! 10/10 ! MASTERPIECE ! LOVE YOU RYAN REYNOLDS ! "" , defended the movie",opinion,5,S,Ryan Reynolds
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","and praised it ... And I was like ... OK ? ... It was OK ,",opinion,3,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
",but nothing special . 6/10 at best .,opinion,2,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","Best parts of the movie were action scenes and Deadpool""s relationship with the taxi driver which was the only thing in the movie that got us laughing .",plot,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","And then came "" Deadpool 2 """,title,3,O,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
",and I again liked the trailer .,opinion,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
",But this time I was skeptical .,opinion,3,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","I waited and now that I finally watched it , I must say it""s good ... First few minutes I thought I""m in for more of the same ,",opinion,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","but then it switches to the real thing and it is such an improvement that I can""t praise it enough .",improvement,5,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","Story finally makes sense , Deadpool has reason he does things , action is even cooler , though lack of practical effects hurts me ,",story,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","but still ... I laughed , I enjoyed it , I even almost cried at some parts .",emotion,4,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","It""s still the old ride of jokes and seriousness ,",tone,3,O,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","but it""s so great this time , that everyone can have fun with this movie . 8 .",enjoyment,5,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
",8/10 from me and a very warm recommendation .,recommendation,5,S,None
Deadpool 2 2018,27,markovd111,8,1,1,24 May 2019," An amazing improvement and a good and enjoyable movie!
","Watch it for some great fun , laughs and entertainment and even some drama : D ;)",entertainment,4,S,None
Black Panther 2018,2,ashmuryode,1,51,113,18 March 2018," Don't believe the professional criticsm
","I already watch but nothing feel too hype about this movie .. Only the good thing in this movie is nice look visual saturation tone film and CGI , as you know Marvel use great CGI to make their money ... Fight scene ? Hmmm nothing fresh ... The story not quite interesting it was a meehh .. I think the Marvel Blade movie is way better than this ( not worth for money )",visuals,2,S,None
Black Panther 2018,1,Edvis-1997,7,0,2,22 May 2018," Easy
",The film is really good of course expected more,quality,4,S,None
Black Panther 2018,1,Edvis-1997,7,0,2,22 May 2018," Easy
","but it""s worth to watch .",recommendation,4,S,None
Black Panther 2018,5,banxjude,10,2,10,26 April 2018," Awesome
",Best ever . I loved the soundtrack .,soundtrack,5,S,None
Black Panther 2018,5,banxjude,10,2,10,26 April 2018," Awesome
",Videography was amazing .,videography,5,S,None
Black Panther 2018,5,banxjude,10,2,10,26 April 2018," Awesome
",Costumes and styling out of this world .,costumes,5,S,None
Black Panther 2018,5,banxjude,10,2,10,26 April 2018," Awesome
",Overall wonderful movie .,overall,5,S,None
Black Panther 2018,1,darren-whitehead,1,0,2,2 June 2018," Overhyped movie
",Pc movie this boring film as nothing on blade or deadpool,entertainment,1,S,None
Black Panther 2018,3,lordcaptainima,7,1,2,5 May 2018," i enjoyed it like I enjoy all Marvel movies
","Ignore one and two star ratings , they""re not honest reviews and in this world of "" alternative facts "" I""d expect nothing less , which is a shame This wasn""t a blockbuster",criticism,3,S,None
Black Panther 2018,3,lordcaptainima,7,1,2,5 May 2018," i enjoyed it like I enjoy all Marvel movies
",and after Thor Ragnarok I was expecting too much .,expectation,3,S,None
Black Panther 2018,3,lordcaptainima,7,1,2,5 May 2018," i enjoyed it like I enjoy all Marvel movies
","It""s everything a superhero movie should be though , with cheesy dialogue and stereotyped characters , that""s why I go to the movies to have a laugh",dialogue,4,S,None
Black Panther 2018,3,lordcaptainima,7,1,2,5 May 2018," i enjoyed it like I enjoy all Marvel movies
",and put my brain on hold for a few hours .,entertainment,3,S,None
Black Panther 2018,3,lordcaptainima,7,1,2,5 May 2018," i enjoyed it like I enjoy all Marvel movies
","Thanks Marvel I""m off to see Avengers now that I""ve watched every movie leading up to it",recommendation,4,S,Marvel
Black Panther 2018,5,ahmettopacoglu,1,3,4,22 May 2018," nonsense
",First black superhero movie was a real disappointment indeed .,entertainment,2,S,None
Black Panther 2018,5,ahmettopacoglu,1,3,4,22 May 2018," nonsense
",It was more like an ametour cartoon .,visuals,2,S,None
Black Panther 2018,5,ahmettopacoglu,1,3,4,22 May 2018," nonsense
",Dialogues were ridiculous .,dialogue,2,S,None
Black Panther 2018,5,ahmettopacoglu,1,3,4,22 May 2018," nonsense
",I was humiliating that the producers had not taken it serious enough .,production,2,S,None
Black Panther 2018,5,ahmettopacoglu,1,3,4,22 May 2018," nonsense
",It seemed like a cheap excuse which is worse than not excusing .,writing,2,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","After much deliberation , I felt compelled to add my review here .",opinion,3,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","I""m a big fan of all things Marvel - have loved all movies so far",opinion,5,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","and despite my age , watching its animated series on the TV is a guilty pleasure .",enjoyment,4,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","Having said that , Black Panther just did nt work on any level , for me personally .",entertainment,2,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","I thoroughly loved the introduction to the character in "" Civil war "" , the way he was showcased and the entire persona just impressed the hell outta me so",character,5,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","but naturally , the fact that an MCU movie was gon na be based on it raised my expectations a notch above the rest .",expectation,4,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","I so wanted to like it ,",opinion,2,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","but well , after I came out of the multiplex I had no words to express ... The indifference I felt for the Character and the movie as a whole .",emotion,2,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","Disappointed - by the effects , the characters , the action sequences - pretty much every aspect ! The fact that its so well liked - is beyond me .",criticism,2,S,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
","Have no clue how it managed to rake up such moolah and likes across ,",commercial,3,O,None
Black Panther 2018,8,coolestdude-65129,2,1,5,27 June 2018," Worst of all the MCU movies - Bottom of the rung!
",but for me personally - A HUGE LETDOWN !,opinion,1,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
",I wanted to love this movie,opinion,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
","but left the theater feeling "" meh "" .",emotion,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
",It started out promising and lively,pacing,3,O,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
",but then got boring in the middle .,pacing,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
","Just something about it wasn""t as exciting towards the middle to end of movie .",pacing,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
","Unfortunately , most of it was surprisingly predictable as well .",plot,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
","The bad guy didn""t sell it for me either .",acting,2,S,None
Black Panther 2018,8,somlaign1,4,0,1,31 May 2018," Not as good as the hype
","I was confused as to whether he was supposed to be fearsome or admirable , or both ,",character,3,O,None
