username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The gangsters were and will always be a part in America""s system .",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Now , the gangsters are not just accepted by the system ,",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",but are considered to be an integral part of it .,themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","In the first two films , the gangster is threatening and dangerous , but avoidable .",story_plot,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","In The Wolf of Wall Street , he""s calling to hustle you at home",story_plot,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and you don""t even know it .",viewing_experience,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Some people view The Wolf of Wall Street as a glorification of Jordan Belfort""s lifestyle",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and want to be like him , as Scorsese portrays this life by its nature , enticing .",themes_messages,4,S,Martin Scorsese
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","That""s the way it works , and it""s impossible to portray it accurately without showing how a charismatic man like Belfort can suck an unsuspecting person into a world of money and fame .",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The film though , shows us just how empty",themes_messages,2,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",and destructive that life can be .,themes_messages,2,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","There is an undeniable similarity between the instantaneous joy , energy and euphoria that we have while watching The Wolf of Wall Street and how Jordan Belfort lives his life , this is a movie where the director skillfully mixes form and content to create an experience which is as hyper and as instantly ecstatic as the life of its flashy and opportunistic characters .",filmmaking_direction,5,S,Martin Scorsese
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The direction by Martin Scorsese which still has infectious energy and power is impeccable , there is no other director who has mastered pacing like he has .",filmmaking_direction,5,S,Martin Scorsese
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",This is a three - hour movie that moves lightning fast and always manages to keep the audience invested in the story throughout the whole duration .,editing_pacing,5,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Each scene is packed with so much visual information ,",technical_visuals,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and it is fast paced and quickly edited , which complements the general tone of the film .",editing_pacing,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",The cinematography by Rodrigo Prieto is gorgeous as well,technical_visuals,5,S,Rodrigo Prieto
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",and displays an optimal color palette throughout the whole film .,artistic_design,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Each shot also looks precise , even during some of the more chaotic scenes .",technical_visuals,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The script is fantastic , filled with many great and memorable lines of dialogue .",writing_dialogue,5,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Every character has a well - defined arc and motives ,",character_development,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",and the story is given proper breathing room to blossom .,story_plot,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The performances are also exquisite , especially Leonardo DiCaprio who gives one of the best performances of his career and portrays the opportunistic nature of Jordan Belfort""s character with great commitment as you can see a lustful , hedonistic and impulsive sex & drug - addict man who only wants to have more fun .",acting_performance,5,S,Leonardo DiCaprio
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Supporting him with equal passion is Jonah Hill as Donnie Azoff , Belfort""s sidekick , and even he manages to make a mark of his own .",acting_performance,4,S,Jonah Hill
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Margot Robbie plays Naomi , Belfort""s second wife",casting_choices,3,O,Margot Robbie
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",and she does an alluring job in her given role .,acting_performance,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Matthew McConaughey is in for a very short duration as Mark Hanna , Belfort""s mentor ,",casting_choices,3,O,Matthew McConaughey
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","but even in that little time , he is the show - stealer and he dominates the screen unlike anyone else .",acting_performance,5,S,Matthew McConaughey
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Martin Scorsese and Terence Winter set out to create a film about the Wall Street excess ,",filmmaking_direction,3,O,"Martin Scorsese, Terence Winter"
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and by definition , it contains an excessive amount of everything , such as cursing , sex , nudity , drugs , alcohol and partying .",story_plot,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",But the film is not really about those things .,themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The story of The Wolf of Wall Street boils down to money , that "" most - addictive drug "" Belfort speaks of ,",story_plot,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and not just what it can buy , but what it can do to people .",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","Not just how it changes one""s lifestyle",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","but the effects it has on one""s morals , beliefs , and values , and how it can effectively change not just how a person thinks and feels but how they operate at their core .",themes_messages,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","With a collection of truly incredible films , The Wolf of Wall Street stands out as one of Scorsese""s best films , my personal favorite",filmmaking_direction,5,S,Scorsese
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",and by far his most humorous film to date .,genre_style,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","He truly went all out and it paid off in a hilarious satire on the reverence of money , drugs , women , and the admiration of a criminal money - maker .",themes_messages,5,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","The Wolf of Wall Street is maddening cinema that""s already high on coke",viewing_experience,2,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
",but still continues to snort more white powder every 5 minutes for 3 hours .,story_plot,3,O,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","This is a fascinating vignette of excess , greed , abuse and decay",themes_messages,4,S,None
notoriousCASK,9,29,36,24 October 2018," ""Money is the oxygen of capitalism and I wanna breathe more than any other human being alive.""
","and it""s one of the best movies of the decade and surely one of the most entertaining movies ever made .",viewing_experience,5,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","This film arrived in the UK with awards and Oscar nominations all around it , adding an expectation which it really didn""t need adding since even without any of that it is ultimately a Scorsese film with a big name cast .",commercial_context,3,S,Scorsese
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","It also arrives with some other stuff because the film has been criticized for near glamorization of the excesses that Belfort was able to experience with his ill - gotten funds and , to be honest , it is an impression that isn""t helped when you consider that this film was put forward to the Golden Globes in the Musical / Comedy section .",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","Now I am sure that was a political move by the studio ,",commercial_context,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",but it does say something about the film because indeed for most of it we have stuff so unbelievable,story_plot,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and so excessive that it is hard not to laugh at it .,viewing_experience,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",It is hard not to enjoy it .,viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","And this is a problem , because the first 2 hours and a bit of this film is really engaging",viewing_experience,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","and enchanting in how much of a rush it gives you , how enticing it is",viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and just how much vibrant energy it all has .,viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",The viewer is swept along and I guess to a point this is the film doing its job well because not only are we being told a story,story_plot,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but we are first hand seeing how easy it is to get caught up in the grab for success , for money , for status .",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",In this regard the film works really well because throughout the film I really was glad to be part of it,viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","and wanted it for myself ; I don""t think the film goes out of its way to glamorize this excess and this life ,",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but for sure it doesn""t do much to balance it –",viewing_experience,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and this really is my problem with the film .,viewing_experience,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","The structure , subjects and delivery of this film is so inherently similar to Goodfellas that it is hard not to mention it .",comparative_analysis,3,O,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","If you remember the opening of Goodfellas you""ll remember that it opens with a memorably violent scene where an near - dead man in the back of a car is stabbed by Hill and his colleagues in a scene that is oppressive and violent but yet ends with the narration telling us "" as far back as I can remember I wanted to be a gangster """,story_plot,3,O,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and snaps to credits under a big track from Tony Bennett .,audio_music,3,O,Tony Bennett
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","This scene is important because it works as a microcosm of the whole film – the appeal but also the cost , all in one place .",story_plot,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",Wolf of Wall Street never has any of that and it hurts it .,story_plot,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",I suspect the message of the film is that our financial systems are screwed,themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","and that ultimately the rich will never be in the same world as the average person , because this is what I took from the rather sobering final scenes .",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","However if this is the point it is trying to make then it really hurts itself with the rest of the film seeming to say "" so why not get on board "" .",themes_messages,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",I know this is not the case,themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but the lack of a "" point "" or an agenda it the film means that it naturally fills it with its own , which is a weird feeling .",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",But then again – I guess it is a comedy .,genre_style,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","So the infamous Quaalude scene is not horrific but rather hilarious , the scenes of excess and of criminality are not equally appealing and repulsive – they are almost totally appealing , we hardly get the other side or get to see a victim here ,",story_plot,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and a few seconds on the subway with the FBI agent really does nothing,story_plot,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but yet again make the suggestion that "" it""s all broken so why not at least get rich yourself "" .",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","Getting away from this , it is a well made film .",filmmaking_direction,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","Scorsese makes this award season""s second film to owe a massive debt to Goodfellas ( American Hustle being the other )",comparative_analysis,3,S,Martin Scorsese
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and he directs the film with energy ; music is used well as one would expect,filmmaking_direction,4,S,Martin Scorsese
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and the editing makes the film pop .,editing_pacing,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","DiCaprio is great in the lead – OK he doesn""t find the heart of the character ,",acting_performance,4,S,DiCaprio
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but the film doesn""t ask him to .",story_plot,3,O,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","Instead he is charismatic and energetic , drawing the viewer in",acting_performance,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and giving the film its energy .,viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",The supporting cast is deep with names and familiar faces,casting_choices,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","and it is a statement about how well the film holds the viewer , because it isn""t distracting no matter how many famous faces or supporting character from TV appear ( although I did notice that this and American Hustle had lots of faces from HBO""s Boardwalk Empire ) .",viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","Jonah Hill is over the top in a way that works , although I am surprised to see him getting an Oscar nomination for it in such a crowded year .",acting_performance,3,S,Jonah Hill
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",Wolf of Wall Street has had a lot of praise,commercial_context,3,O,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",and this will continue as the Oscars approach and are awarded .,commercial_context,3,O,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
",Personally I enjoyed the film as a funny true story delivered with energy and excess,viewing_experience,4,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but in many ways it is not Goodfellas and the most important of these is that the film lacks a moral core to itself , to its characters and to its message .",themes_messages,2,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","I don""t mind the "" it""s all screwed so who cares "" message that it ultimately seems to give ,",themes_messages,3,S,None
bob the moo,Null,181,263,17 January 2014," High energy and wonderfully excessive as it delivers an engaging true story, but the lack of morality anywhere was a limiting factor
","but I didn""t feel comfortable with how wide a smile it had on its face while it was delivering it .",emotion,2,S,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","Brilliantly acted , superbly written and as one would expect from a picture by Martin Scorsese , it is a masterclass of directorial craft .",acting_performance,5,S,Martin Scorsese
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","Showy when it needs to be ,",acting_performance,4,S,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",but also quiet and contemplative .,acting_performance,4,S,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",""" The Wolf of Wall Street "" is the equivalent of something like "" Good Fellas "" or even more so "" Casino """,comparative_analysis,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",but set in the world of finance .,story_plot,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",The suits might be more expensive,artistic_design,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",but the people who wear them are just as sick and violent as their street - mob counterparts .,character_development,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","Sardonic in humor and unflinching in showing the depravity of its characters , it marks somewhat of a different approach to the world of stock - trading than Oliver Stone""s "" Wall Street "" .",themes_messages,4,S,Oliver Stone
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","Where Stone seems more in line with Bertold Brecht who considered theater ( or in this case film ) a moral institution , does Scorsese take the position of the omnipresent observer of the dark side of the American",filmmaking_direction,3,O,"Bertold Brecht, Scorsese"
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",and in many cases the human dream .,themes_messages,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","Leonard DiCaprio gives another stellar performance of great intensity and even greater tragedy while this tale of corruption , greed and self - righteousness unfolds .",acting_performance,5,S,Leonard DiCaprio
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","It""s a vast panorama that shows how during the last twenty - five to thirty years gullibility as well as our innate greed make all of us accomplices in this never - ending pyramid scheme far away from any reality .",themes_messages,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
","One could almost hear Scorsese""s clerical background come to the fore again , according to which nobody is without sin ,",themes_messages,3,O,Scorsese
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",and therefore we are all susceptible to corruption .,themes_messages,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",It is our decision on which side we choose to live that makes the difference .,themes_messages,3,O,None
Serge_Zehnder,Null,190,301,17 December 2013," Where Human Flaws Make a Rotten Core
",For every individual but also society as a whole .,themes_messages,3,O,None
ClaytonDavis,9,504,845,17 December 2013," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
",Martin Scorsese has done it again .,filmmaking_direction,4,S,Martin Scorsese
ClaytonDavis,9,504,845,17 December 2013," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
","His newest and most refreshing effort he""s contributed to the world of cinema in years , The Wolf of Wall Street is a roaring thrill ride that is both absolutely hilarious and meticulously constructed .",viewing_experience,5,S,None
ClaytonDavis,9,504,845,17 December 2013," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
",It also presents Academy Award nominee Leonardo DiCaprio in possibly his finest acting performance of his career .,acting_performance,5,S,Leonardo DiCaprio
ClaytonDavis,9,504,845,17 December 2013," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
","At one - minute shy of three hours , I was both engaged and hypnotized nearly the entire duration .",viewing_experience,4,S,None
ClaytonDavis,9,504,845,17 December 2013," The Wolf of Wall Street is Leonardo DiCaprio's Crowning Work
","A comedic epic that studies the behavior and cultures of a time in America , feels like the uncovering of a time capsule that was buried and dug up to give insight into our current financial crisis .",themes_messages,4,S,None
