username,rating,helpful,total,date,title,review,topic,sentiment_score,subjectivity,person_name
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","All situations , difficult fights , intricate situations , are still ahead .",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Now he just scooped up this great knowledge - magic .,story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","The first real home , first friends , first classes , the first meeting with this evil , he is experiencing all this in the first part .",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Hermione Hermione Jane Granger is my favorite female character in the book and film .,character_development,5,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","In it , I see a part of myself .",character_development,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Hermione loves to learn and she pays a lot of time .,character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Sometimes she is too arrogant and excessively proud of her success in her studies .,character_development,2,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Born of a muggle , so often heard the offensive word "" Mudblood "" in her address .",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Hermione is just a smart girl , how many times she has yet to pull friends out of difficult situations .",character_development,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Ron Ronald Bilius Weasley . Redhead .,character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Already this word can give some characteristic .,character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",Ron is the sixth child in a wealthy family of hereditary magicians .,character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Always the elders took on everything superior to Ron , be it study , sport , or female attention .",character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Arriving at Hogwarts , gets to know Harry , the same situation is repeated as with the brothers ,",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",but he reconciles with his second plan .,story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Whatever it is , he remains the best friend of Harry and Hermione .",character_development,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",I wanted to say that the whole trio was exactly the same as it was represented by millions of readers in the world .,casting_choices,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Actors took absolutely unknown ,",casting_choices,2,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",but this film made them real little stars .,acting_performance,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","The movie has good enough , more famous actors , the same Maggie Smith , Alan Rickman , Robbie Coltrane , Julie Walters and the inimitable Richard Harris .",casting_choices,4,S,"Maggie Smith, Alan Rickman, Robbie Coltrane, Julie Walters, Richard Harris"
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","His death was just a blow to all the fans , his Dumbledore seemed to come off the pages of the book , the same wise look from under the half - glasses , gray hair and beard , hooked nose .",character_development,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","He inspired a kind of majestic calmness , every appearance on the screen calming .",acting_performance,4,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","By the way , I do not consider Michael Gambon a good Dumbledore , he turned out to be some kind of crazy ,",acting_performance,2,S,Michael Gambon
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",but this is not on this topic .,viewing_experience,3,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","It is quite possible to write now a complete retelling of the book / movie ,",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","but you know , absolutely do not want to .",viewing_experience,2,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Joan Rowling created an amazing , magical world , thanks to her , millions of boys and girls began to look for a scar on their foreheads and with impatience and hope to wait for their 11th birthday .",story_plot,5,S,Joan Rowling
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","And I""m certainly happy about how Chris Columbus embodied this idea on the screen , the fairy tale turned out to be absolutely childish , very bright , joyful and for some reason the word Christmas comes to mind , although there is not so much Christmas there .",filmmaking_direction,4,S,Chris Columbus
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Children""s dream came true .",emotion,5,S,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","Harry found his friends , his family , found loyal defenders ,",story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
",but he does not even suspect what he will have in the future .,story_plot,3,O,None
BiiivAL,9,78,90,5 June 2018," ...Welcome to magic world
","However , it will not be soon , but now enjoy watching ! Dedicated to : all those who are ready to go with Harry to the end .",recommendation,4,S,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
","To be faced with the challenge of adapting Harry Potter for the Silver screen must have been any director""s nightmare- the chance of directing possibly the biggest film of this decade ,",filmmaking_direction,3,O,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
",but also the hardest audience - the millions of fans of the book who know every line and will pick up on every mistake .,viewing_experience,3,S,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
","Being one of the above , I can only say that Christopher Columbus and all of the team working on HP did marvelously .",filmmaking_direction,5,S,Christopher Columbus
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
","The cast was brilliant ( particularly notable are Alan Rickman as Snape , Maggie Smith as McGonagall , and the eerily creepy David Bradley as Argus Filch ) , the directing wonderful , and the scenery perfect .",acting_performance,5,S,"Alan Rickman, Maggie Smith, David Bradley"
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
","The only qualm is that it does not track perfectly with the book ,",story_plot,2,S,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
",but squeezed into 2 .,editing_pacing,3,O,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
","5 hours , this can only be expected .",expectation,3,O,None
nicholas_clarke,Null,62,77,10 November 2001," As good an adaption as could ever be expected
",Well done all involved !,viewing_experience,4,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",I enjoyed this movie immensely .,viewing_experience,5,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","But , like "" The Phantom Menace , "" I""ve had a very hard time viewing it objectively .",expectation,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","There was so much anticipation leading up to its release , I simply enjoyed the experience of being there .",viewing_experience,4,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Having read all four books in the series a few times each , I am overly familiar with the events in the story .",story_plot,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","As I watched the movie , my continuing thought was "" How well will the next part of the story be translated to the screen ? "" rather than "" How entertaining is this film overall ? "" I have trouble answering the latter question because I was already entertained by watching a wonderful story dramatized , so I""ll never know how I""d have reacted had I seen this movie without having read the books .",story_plot,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Critics talk about how incredibly faithful the movie is to the book ,",comparative_analysis,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","and perhaps I""d have had an easier time detaching the two in my mind had the movie set off on its own course .",expectation,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Indeed , many classic children""s movies , like "" The Wizard of Oz "" and "" Mary Poppins , "" are so successful partly because they""re so different from the books that inspired them .",comparative_analysis,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","But these are exceptions ; in my experience , most children""s movies reveal their weaknesses in how they diverge from the books upon which they""re based .",comparative_analysis,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","And much of what makes the Harry Potter phenomenon unique is that it is the first time in ages that a children""s book , without a movie accompanying it , has generated this much popularity .",commercial_context,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","According to an article I read a year ago , the universe of Harry Potter has become as real in the minds of youngsters and adults as that of a popular movie series like Star Wars .",comparative_analysis,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Therefore , it will be very hard for any film based upon it to compete with it .",expectation,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","In the minds of die - hard fans , any changes made to the story will be seen as desecrating the fantasy world that Rowling created .",themes_messages,3,S,Rowling
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","That""s why it""s easy to understand why the filmmakers were so reluctant to change anything .",filmmaking_direction,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","As a faithful rendering of the book squeezed into a two - and - a - half hour period , the movie is beautifully done .",casting_choices,4,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","I don""t have a single complaint about any of the actors , who successfully bring to life , with the aid of costume design and special effects , the many colorful characters from the book .",acting_performance,5,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","My favorite character , the giant Hagrid , is played by Robbie Coltrane ,",character_development,4,S,Robbie Coltrane
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",and I say with no exaggeration that he is exactly how I imagined him while reading the book .,acting_performance,5,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","It""s as if they took the image in my mind",viewing_experience,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",and transferred it to the screen .,viewing_experience,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","While I had my own personal image of Snape ( for some reason , I always imagined him as the head villain from another Chris Columbus film , "" Adventures in Babysitting "" ) , Alan Rickman is perfect in the role .",casting_choices,5,S,Alan Rickman
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","I usually expect to have words of criticism for some performances , but I just don""t .",acting_performance,4,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","The remaining adult actors , including Maggie Smith as Professor McGonagall and Richard Harris as Albus Dumbledore , are as good as they possibly could be ,",acting_performance,5,S,"Maggie Smith, Richard Harris"
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",and the kids do an excellent job of holding their own against these veterans .,acting_performance,5,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Some have criticized Daniel Radcliffe for appearing too subdued in the title role ,",acting_performance,2,S,Daniel Radcliffe
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","but that""s exactly how the character is portrayed in the book : modest , unassuming , and laid - back .",character_development,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","The kids who play Harry""s two best friends are flawless .",acting_performance,5,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","I had a lot of worries about the fact that it was being directed by Chris Columbus , whose entire directorial career so far has consisted of over - the - top slapstick films .",filmmaking_direction,2,S,Chris Columbus
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",I was pleasantly surprised that he did not direct the Harry Potter film in this way .,filmmaking_direction,4,S,Chris Columbus
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Except for brief moments like the children""s delayed reaction to a giant three - headed dog they encounter and Harry""s swallowing the quaffle ball , there is nothing here to remind us that this film is directed by the same person who gave us films like "" Home Alone "" and "" Mrs. Doubtfire .",filmmaking_direction,2,S,Chris Columbus
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",""" Indeed , I think Columbus may have gone just a tad bit too far in trying not to make the film seem cartoony .",filmmaking_direction,3,S,Chris Columbus
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","I would have liked to see a little more emotion on the actors "" faces at certain times .",acting_performance,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Overall , however , his restraint works nicely in giving the film the kind of believability the book possesses .",filmmaking_direction,4,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",But much is left out .,story_plot,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Harry""s caretaker Uncle Vernon , a prominent character in the book , is given less attention in the movie than some of the bit characters .",character_development,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","The gently satirical aspects of Hogwarts School aren""t in the movie at all .",themes_messages,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",We never see the ghostly history teacher who died several years back but kept on teaching .,story_plot,3,O,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Lines like the following--""Professor McGonagall watched [ her students ] turn a mouse into a snuffbox -- points were given for how pretty the snuffbox was , but taken away if it had whiskers""--find no equivalent in the movie .",writing_dialogue,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","The movie does include platform nine - and - three - quarters , though the way the kids disappear into the wall isn""t as mysterious as I had visualized , and the sorting hat is there , minus the great poem explaining the differences between the four schools .",story_plot,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Not that I""m blaming the movie for omitting some details .",expectation,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Some things from the book would not have translated easily to the screen ,",filmmaking_direction,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",and it would have been very difficult to stick everything in .,filmmaking_direction,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","Had Columbus done so and allowed the film to be as long as necessary ( eight hours , maybe ? ) , like a BBC miniseries , the film might have been a masterpiece ,",filmmaking_direction,4,S,Chris Columbus
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",but few kids would ever have had the patience or attention span to sit through it .,viewing_experience,3,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
",The problem is that the amusing details are much of what make Harry Potter such a special story .,themes_messages,2,S,None
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","A whole universe is created in Rowling""s series , in which a magical society exists within our own ordinary "" muggle "" world and is kept secret by a bureaucracy with its own rules , history and politics .",story_plot,3,O,J.K. Rowling
kylopod,7,214,283,20 November 2001," Wonderful adaptation, but missing the satire of the book
","The way magic is treated in her books , not as something medieval but as very similar to the way our own contemporary world works , is a large part of their charm .",themes_messages,4,S,None
