username,rating,helpful,total,date,title,review
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Some of his companions are none too pleaseduntil they see Flight 180 blow up , killing everyone on the plane ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",Thus begins the cat and mouse chase by Death himself .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","One by one , in seemingly accidental "" ways , the survivors of the ill - fated crash are dying ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","While others dismiss the idea of Death coming for revenge , Alex isn""t going to let it go"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",and soon he convinces friend Clear ( Ali Larter ) that it is up to them to try and stop Death himself .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",As this happens we can witness some of the most imaginative death scenes ever .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Thanks to the movie not having a masked killer doing the rounds the death scenes are not limited to the knife in back / stomach / head / eye "" routine ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Indeed , the first death scene is both funny and horrific all in one because , like with many of the deaths in this movie , it can really seem as that can actually happen ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",It gives you something to think about .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","The special effects , for a movie with as small as budget as this , are excellent ( apparently they did actually spend half of their budget in the SFX ) ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","The plane crash is one of the most realistic you will see , its worrying to watch ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","For a movie aimed at the teenager end of the market , and for a genre renowned for hammy acting , the people in this movie actually do a good job ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Devon Sawa , no stranger to movies , is perfect at playing the lead role of the troubled Alex ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Kerr Smith ( Dawson""s Creek ) does a major turnaround from what you are used to seeing him as , this time he""s the typical school jock , flash car , blonde girlfriend , bad temper ,"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","but luckily he doesn""t play it into overkill ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Another nice surprise is Sean William Scott ( American Pie , Road Trip , Too many teen movies ) , while we are used to seeing him as the guy who cracks jokes and makes fun of the others , he plays the geeky guy this time , and he provides us with quite a bit of comic relief ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","We also have a nice cameo of Tony Todd ( aka the Candyman ) as Bludworth , who plays the man at the morgue , he is suitably chilling ,"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",and is set to play a larger part in the sequel .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Suspense wise this film doesn""t fail either ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",In many films like this you are guessing who will be killed next .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",Not so in this movie .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",You are actually told who is going to meet Death next .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","However this doesn""t spoil it ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",Suspense is carried over by how the person will die .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","If you know a person is going to die as soon as the camera pans of them , and their all alone , then your waiting in anticipation for them to die ,"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",but there are many false scares along the way .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Also the suspense is kept up throughout the movie , it doesn""t seem to drag too much at any time ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",There are very few bad points to the movie .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Obviously it will depend on your taste whether you like it or not , whether you consider it too teeny "" or too teeny"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",but just right anyway .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",This film does have fun as well as generate scares .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","It is worth noting that there is an alternate ending to the movie and quite a few deleted scenes , namely a main subplot where Clear becomes pregnant ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","I think that it was wise to omit these parts , the ending seemed cheesy ,"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",but the one we are left with is excellent .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","Final Destination , thanks to an imaginative story , nice acting and some elaborate death scenes breathes new life into the tired genre of teen horror ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","It is not as widely recognized as the Scream trilogy ,"
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
","but in many respects it""s better ."
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",Lets hope the sequel maintains the high standard it has set .
3rdRockSatan,Null,79,95,4 November 2001," Death Becomes You
",FINAL DESTINATION IS Different Nicely acted Filled with imaginative deaths FINAL DESTINATION IS NOT Low on suspense A typical teen horror Going to be shown as in - flight entertainment
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Final Destination has made my list as one of the best horror films in the wake of the teen / slasher revival .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","In fact it""s the most original horror film since the original Scream"
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",and it may be better than Scream .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","There have been many cheap imitations(Urban Legend , i still know what you did last summer , etc )"
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",but this one is a keeper .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","The film begins with the most exhillerating 15 minutes in recent memory(and if you""re afraid of flying be prepared to be shocked ) ."
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Alex browning(Devon Sawa ) is getting ready to leave on a class trip to France .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",While on the plane he has a vision that the plan is going to explode .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Later he awakes from this vison and immediately he goes crazy telling everyone the plane is going to explode .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Eventually 6 students and alex leave the plane
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",and sure enough moments after the plane takes off it explodes .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",This is where the story gets interesting by getting off the plane Alex soon realizes that him and his friends have cheated Death
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",and they have to figure out when death is coming back at them .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","The one thing i thought was trully good about this film was whenever "" Death "" came after the remaining students that got off the plane it wasn""t some grim reaper type guy you could see ."
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Whenever death was around it was very subtle .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","Shadows , wind , etc ."
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Death never showed his ugly head .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",He used everyday thingst o kill his victims .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",In fact it was stuff that you could accidentally do in your home
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",and that is what makes this film scary .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",The acting is great .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Devon Sawa proves that he can carry a film .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",He has great talent .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","Ali Larter is a terrific actress who is well on her way to becoming the best actress ofher generation ,"
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
","but Kerr smith of dawson""s Creek shines here ."
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",He was really good and i hope to see him in more films .
MissCzarChasm,10,105,141,26 March 2000," Finally a horror film worth a lot of Praise!
",Great film worth every dollar i spent to see it . 10
Special-K88,Null,56,73,14 February 2002," original and scary
","Inventive , effectively eerie spine - chiller is a step up in the teen horror genre ."
Special-K88,Null,56,73,14 February 2002," original and scary
",High schooler Sawa has a horrific vision of his plane crashing just moments before its departure on a class field trip .
Special-K88,Null,56,73,14 February 2002," original and scary
","He and several others exit the plane only to discover that it does in fact crash ,"
Special-K88,Null,56,73,14 February 2002," original and scary
",but things take a shocking turn when the remaining survivors begin to die in the most mysterious ways .
Special-K88,Null,56,73,14 February 2002," original and scary
","Story is intriguing , the suspense flows well throughout ,"
Special-K88,Null,56,73,14 February 2002," original and scary
",and there are enough violent deaths to satisfy the target audience .
Special-K88,Null,56,73,14 February 2002," original and scary
",The ending is a bit of a disappointment
Special-K88,Null,56,73,14 February 2002," original and scary
","and should have been planned out better ,"
Special-K88,Null,56,73,14 February 2002," original and scary
",but overall this is one of the better films of the genre . * * *
a_jester66,8,11,12,26 March 2000," Creepy and Real
","This movie was frightening for one simple reason , it isn""t afraid to go the route of talking about death , fate and if the inevitable is really unavoidable or if deaths plan can be fathomed"
a_jester66,8,11,12,26 March 2000," Creepy and Real
",and subsequently outwitted .
a_jester66,8,11,12,26 March 2000," Creepy and Real
","The opening scene is downright scary , come on who hasn""t got on a plane and wondered if it would crash , and let me tell you I am not in a hurry to get on one now ."
a_jester66,8,11,12,26 March 2000," Creepy and Real
",Thought the story is a little contrived and a bit predictable(though that is part of the story ) the effect is still the same .
a_jester66,8,11,12,26 March 2000," Creepy and Real
","The movie is not , despite what you may hear , a teen flick , if you""re a horror fan from any generation trust me you""ll like it as long as you go in wanting to see it and willing to actually think about the film and follow the story line ."
a_jester66,8,11,12,26 March 2000," Creepy and Real
",Trust me on this one and give it a shot .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","FINAL DESTINATION / ( 2000 ) * * * Starring : Devon Sawa , Ali Larter , Kerr Smith , Chad E. Donella , Amanda Detmer , and Kristen Cloke ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Directed by James Wong .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Written by Jeffrey Reddick , Glen Morgan and James Wong ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Running time : 90 minutes .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Rated R ( for terror violence and language ) .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",I think it is safe to say every individual has different feelings about death . Some fear it . Others deny it .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Most are weary in some way regarding decease .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",""" Final Destination "" is a perfect thriller for skeptics , detailing seven confused individuals who accidentally escape demise , discovering the impossibility of defrauding their destined time ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","The film""s atmosphere provokes cringe through a presumably omnipresent force stalking the characters , producing audience participation whether the Grim Reaper is footsteps away from us all ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Devon Sawa ( "" Idle Hands , "" "" Wild America "" ) is a high school senior named Alex Browning ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","He and his French class are at an airport flying to Paris for a field trip with their teacher , Ms. Lewton ( Kristen Cloke ) ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Once on the plane Alex begins to experience a dream - like vision of the jet exploding in midair killing all of its passengers .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","As the plane is about to descend , Alex notices his illusion gradually comes to life ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",This leaves him no choice but to cause a small riot leaving him
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",and six other passengers thrown off the flight .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Students Carter ( Kerr Smith ) , the ignorant jerk and girlfriend Terry ( Amanda Detmer ) , Alex""s best friend , Tod ( Chad E. Donella ) , other peers Billy ( Seann William Scott ) , Clear ( Ali Larter ) , Ms. Lewton and Alex watch from the airport as their late flight bursts into flames within minutes after takeoff - leaving these characters suspiciously confused about fate ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",The film wastes no time depicting its setup .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",The rushed opening leads to lack of character development .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Whereas the character""s personalities are clear , we feel little remorse for many of them ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","The dramatic premise is horrific and revealing , playing like an extended "" The X Files "" episode without paranormal detectives ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",""" Final Destination "" is creative and full of variety ; we witness the plane crash from two different perspectives , as a passenger and an observer ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Days after the crash , the survivors begin to die in unusual manners - almost as if a curse of death was placed on them for cheating demise ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Alex digs deeper and discovers his companions are being killed by strange coincidences in the order they would have died from the explosion on the flight .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","In desperation , he attempts to contradict death for everyone remaining while under superstition of two disillusioned law enforcers ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","There are a few overlooked characters in "" Final Destination , "" mostly adults who seem to have an IQ score in the mid - nineties ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","The teenager""s parents are left out most of the story ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",There is also a briefly creepy appearance by a mortician
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",but is short - circuited by the plot .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",He is one of the many characters who end up explaining a lot of the plot to us .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",Most recent teen horror romps feature a madman chasing characters with sharp objects .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",""" Final Destination "" is too smart to fall in that cliché , however ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","It has a punctual reason for inhabiting teens : these are young people full of energy and life , all the more reason for them to fight death ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","The film , written by Jeffrey Reddick , Glen Morgan and director James Wong , never explains why the Alex character has visions of upcoming disasters ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","The idea makes for an intriguing story ,"
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",but there are no interesting subplots or side characters here .
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Therefore without being backed up by supporting stories the filmmakers must thoroughly justify the character""s reason for being ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Wong seems to overlook Alex""s illusions , a concept holding the entire movie together ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Although "" Final Destination "" provides many edge - of - your - seat surprises and tension , the film likes to poke fun at many of its scenes ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Like the average teenage thriller , the movie takes itself seriously about three quarters of the time - leaving the last quarter as comic relief ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Certainly having nothing against comedic sequences in horror flicks , I just prefer a movie true to its genre ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
","Even though "" Final Destination "" is nowhere near perfect , it is the truest film to the teen slasher gender along time ."
Movie-12,7,64,86,31 March 2000," Thrilling with a creepy atmosphere. *** out of ****.
",""" Final Destination "" is brought to you by New Line Cinema ."
purplepink15,10,26,33,20 March 2000," I loved this movie!!!
","This is one of the best movies I""ve ever seen ! ! It was so scary and entertaining ,"
purplepink15,10,26,33,20 March 2000," I loved this movie!!!
",and the acting was really good .
purplepink15,10,26,33,20 March 2000," I loved this movie!!!
",The guys were really cute too ! I even jumped out of my seat at one point
purplepink15,10,26,33,20 March 2000," I loved this movie!!!
","and I""ve never done that before in my life ! ! Go see this movie ! ! ! !"
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
",I really liked this movie .
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","It""s probably one of the better teen slasher flicks to ever hit the screen ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","Let""s face it : teen slasher flicks are not outstanding cinema ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","The writing is always lame , the plots are even lamer , they""re usually vehicles for the latest trends in fashion and music and showcases of the heartthrob and/or bombshell - of - the - month ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","They""re really just vehicles for post - pubescent hormonal stimulation ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","But "" Final Destination "" is different ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","First , it has real imagination going for it ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","The plot is unlike your typical "" madman in the corn chases teenage bombshell through puddles , "" it actually took some thought to put this together ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","It""s not just shock - factor movie - making , they actually sat down"
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
",and outlines how all the deaths would work in a way that keeps the plot alive .
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","A tale of kids trying to cheat death""s design is much harder to write than a dude with a chainsaw ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","Then there""s the death scenes themselves ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","Outstanding ! I love a clever death scene in movies like this ... It""s why you pay the $ 8 !"
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
",And these are some doozies .
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
",You can tell the filmmakers sat around for hours simply trying to find the coolest way to kill people .
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","And if you have a sick mind ( like yours truly ) , you""ll find these death scenes simply hysterical ! A really good movie . 8 out of 10 ."
Barky44,8,29,38,5 June 2005," Quite good for a teen slasher flick
","I""m giving it a high score because it""s outstanding within it""s genre . Barky"
dee.reid,10,37,52,19 December 2000," Scared Me Good
","I have to admit that when I first saw the previews for Final Destination , I didn""t think much ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
","But after reading several reviews that said how good it was , I thought about seeing it ,"
dee.reid,10,37,52,19 December 2000," Scared Me Good
","but couldn""t because of a busy year ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
",The story is about a kid named Alex(Devon Sawa ) who just so happens to have a fear of flying .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","With a class of 49 students , they are going to France on a field trip ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
","When Alex has a horrific premonition about dying in plane crash , he freaks out"
dee.reid,10,37,52,19 December 2000," Scared Me Good
",and is kicked off the plane with five other students and teacher .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Minutes after getting kicked off , and Alex is calm , the unexpected happens , the plane actually does explode ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Over the next few weeks , however , teachers , the survivors , as well as the police become increasingly suspicious of Alex ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
",Some of his friends even think of him as a god .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Anyway , the survivors of the plane crash soon begin dying in gruesome and sometimes horrific fashions ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Alex soon discovers that by getting off the ill - fated flight , that he had intervened with Death""s predetermined pattern ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Death , however , has made a new pattern"
dee.reid,10,37,52,19 December 2000," Scared Me Good
",and Alex must find out what it is to save his friends as well as himself .
dee.reid,10,37,52,19 December 2000," Scared Me Good
",I have to say that this movie scared me and my parents good .
dee.reid,10,37,52,19 December 2000," Scared Me Good
",I also must say that this film deserves a lot praise .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Although the plot is not original , however the antagonist is , Death itself ."
dee.reid,10,37,52,19 December 2000," Scared Me Good
",What I really liked about it was that Death never showed itself
dee.reid,10,37,52,19 December 2000," Scared Me Good
",and that it turned simple everyday items into murder weapons .
dee.reid,10,37,52,19 December 2000," Scared Me Good
",Of course no horror movie is perfect .
dee.reid,10,37,52,19 December 2000," Scared Me Good
",There is one beef I do have with Final Destination .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","Some of the death scenes are pretty creative and terrifying ,"
dee.reid,10,37,52,19 December 2000," Scared Me Good
",but some of them seemed to have been forced .
dee.reid,10,37,52,19 December 2000," Scared Me Good
","I mean who is going to place a beverage on top of a computer monitor ? Other than this one minor flaw , Final Destination is still a great and scary horror film . 8/10"
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
","I can""t remember the last time I saw a movie that genuinely kept me on the edge of my seat ."
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
",Final Destination is a true roller coaster ride .
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
","It is not your "" typical teen - age horror flick ."
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
",""" This one is original with cleverly crafted and blocked death sequences ."
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
",I promise you ... You _ will _ jump !
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
",And of course it has Devon Sawa who is a charming and talented actor ( check him out in Idle Hands for a great performance ) .
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
","Don""t read too many reviews that might accidentally give something away ! In fact stop reading this now and just go see this great movie ..."
sethfan,8,5,5,22 March 2000," Fasten your seat belts!
",And be ready for the ride of your life !
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","When you go to watch a movie like Final Destination , which is obviously a teen horror movie , you take your chances ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","You could get something genuinely creepy yet tongue - in - cheek , like Scream , or you could wind up seeing something like Darkness Falls or They ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",You just never know .
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","When Final Destination came up on my Netflix list , I didn""t know what to expect ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Would it be something original and scary , or just some lame dud ? Thankfully , it turned out to be the former ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Alex ( Devon Sawa ) , along with about 40 others , are all set to take off on a plane destined for their senior trip in France ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Right before it is set to take off , however , he has a premonition that shows him that soon after takeoff the plane will crash"
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",and everyone on board will be dead .
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","He and others are forced off of the plane ,"
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","and , sure enough , the plane crashes with everyone else on board ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","While everyone thinks that Alex caused the accident , he knows that they were supposed to die on board ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Soon , everyone who was supposed to be on the plane start dying one by one ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Knowing that this was written and directed by the same team who did Willard , I knew that a lot of the movie wouldn""t be just needless blood ,"
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",but that there would be some sort of a creepy atmosphere to it all .
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","And , by gum , there was ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Although it wasn""t as atmospheric as the aforementioned movie ,"
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","and it relied a lot on sudden violence , it was still creepy ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",It seems like horror movies today rely on quick jumps to scare the audience .
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","Final Destination sure had some ,"
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",but also the music and the general movie itself was thrilling .
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
","When you could see that something was going to happen , you wanted to yell at the character to not do so - and - so ."
movieguy1021,8,34,49,18 December 2003," Final Destination: 8/10
",Then you sit back and enjoy the ride .
