username,rating,helpful,total,date,title,review
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","Some people I spoke to before seeing "" Amelie "" criticized it for being too childish and unrealistic ,"
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",but I believe it is an essential part of the movie since Amelie herself is a very childish and imaginative young girl .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",She just happens to fall in love one day when she decides to embark on a quest .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",Jean - Pierre Jeunet manages to bring us along without losing control of the set or the plot .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","It is exactly this kind of movie that could easily be overdone and lose all of its magic in the hands of the wrong person ,"
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",but Jean - Pierre Jeunet never slips a single time .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","For you who think you never heard of him before he is actually the same man who brought us "" Alien 4 "" back in 1997 , ( I still refuse to believe he was involved in that horrible film ... ) ,"
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","and the wonderful "" Delicatessen "" in 1991 ."
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",Audrey Tautou could not be overemphasized for her importance in portraying Amelie .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",I am a bit embarrassed admitting it
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","but I was almost falling in love with Amelie myself , forgetting she was only fiction on the screen ."
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","However she does not carry "" Amelie "" solely by herself ."
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",The cast makes an excellent whole and it is hard imagining switching anyone without affecting the whole outcome .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",Everyone manages to make the most out of their role and even though we only get to know some of them briefly they come alive just as much as Amelie herself does .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","I could go on forever about "" Amelie "" ."
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",It contains so many details and switches in tempo
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",and camerawork it has to be seen more than once to take in
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",and understand everything .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","Damn it , "" Amelie "" made me happy , laughing out loud at times ,"
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",and very few movies affects me like that .
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","I very rarely give movies a 10 ,"
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","and I was indeed considering a 9 for a while , but for me this is one of those movies I will come back to time after time ."
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
",Long after the CG thrills of hyped fantasy movies and big budget Hollywood productions have faded
mucronate,10,697,799,2 January 2003," She makes ME fall in love too!
","and been forgotten , Amelie will still be jumping around in my heart , doing all those silly and charming little things I wish I dared to do too ..."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",Not a lot of movies create their own sort of universe .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","Some that come to mind include "" The Wizard of Oz "" , "" American Beauty "" and "" Vertigo ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",""" These movies are so distinct and original that they seem to have created there own spot in the universe , untouchable by anything else ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","You can add "" le Fabuleux destin d""Amélie Poulain "" to that list ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","Here is a film so original , so funny , and so warm that it left me with smiling for hours and the people on the sidewalk thinking I was crazy ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","Yes it is heart warming ,"
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",but not in the phony Wal - Mart commercial sense ;
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","but in the sense of how good you feel when laughing with a dear , dear friend ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",The film tells the story of French waitress Amélie ( Audrey Tautou .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",") She is in her early twenties , lead a gloomy childhood and is missing something in her life until hearing of the Death of Princess Diana causes her to drop the cap of a bottle which rolls along the floor and dislodges a tile on her bathroom wall ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",What she finds behind that tile leads her to the decision that she is going to do what she can to make the people around her happier by whatever means possible .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",Amélie goes about this with great success .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",One particularly wonderful scene shows Amélie helping a blind man across the street
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","and rapidly describing what""s happening around them to give him a picture of the world he doesn""t get to see ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",This is only one in a mountain of selfless deeds she does to make people happy .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","As she continues enriching the lives around her , Amélie becomes challenged with the fact that if she only helps others anonymously , she may live her life alone and without the happiness she brings others ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","Amélie""s conflict is what rounds out the picture"
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",and makes it complete .
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","The movie is deep and takes Amélie""s inner struggle seriously ,"
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","but it""s never heavy ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","Brilliantly hilarious , "" Amélie "" has a wonderfully funny script"
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","and is brought to life in visual splendor by director Jean - Pierre Jeunet ( "" Alien : Resurrection "" , of all things ) and has at its center Audrey Tatou giving one of the warmest , most sincere and funniest performances you""ll see this year ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","I can""t tell you how much I love this movie ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",Just thinking about it gives me goose bumps
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","and I can""t wait to see it again ."
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
","SEE IT IN THE THEATRE IF YOU CAN ! This may be the year""s best picture"
alastair_m,10,266,306,19 December 2001," A hilarious, warm movie in a world all its own.
",and is not to be missed .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Short analysis on Jean - Pierre Jeunet""s Le fabuleux destin d""Amélie Poulain For 20 years Jean - Pierre Jeunet collected small astonishing and intriguing moments in his life , taking notes in his diary , not knowing that he was up to co - write and direct one of the most successful film in French film history ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Jean - Pierre Jeunet fell in love with the story and the film he titled Le fabuleux destin d""Amélie Poulain ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","But it""s popularity was even a surprise to Jean - Pierre Jeunet himself as he once stated : ` I guess I have to produce a film like Alien Resurrection ( USA 1997 ) to make a movie like Le fabuleux destin d""Amélie Poulain "" , obviously not aware of the films potential ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Unfortunately the film didn""t win an Academy Award for the best foreign film in 2001 which still puzzles film fans all over the world ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","I consider Jean - Pierre Jeunet""s film as a masterpiece ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","In my opinion , it is an outstanding film in film history for its cinematography , the music , the story , but above all the overall atmosphere ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Going to the cinema is like meditating .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",We sit for over one - hour and comfortable chair - our breath slows down
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","and as the lights are switched off , we enter a dream world ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","We seek to escape our normal world just for a short period of time , to experience something totally different"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","and yet , we want to find ourselves in this world ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Thanks to Jean - Pierre Jeunet I had a wonderful dream , I will never forget ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Jean - Pierre Jeunet and his camera man , Bruno Delbonnel , wanted to make the film look like the Spanish painter did his artwork ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","To establish a dreamlike atmosphere they used mostly red and green , sometimes adding a little blue spot in the picture to set the contrast ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Audrey Tautou ( Amélie Poulain ) , mostly wears either red or green dresses , as well as the housekeeper ( Yolande Moreau as Madelaine Wallace , concierge ) ,"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","and Amélie""s mother ( Lorella Cravotta as Amandine Poulin ) in the beginning of the film ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","When Amélie Poulain sits down to watch the tragedy of her life on her TV , there is an outstanding of a blue lamp in the background ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Sometimes the use of color gets very obvious .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Amélie""s apartment for example is almost completely red , the underground station and the train station are kept in green"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",and the green grocery store stands out from the grey buildings .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Honestly , I haven""t noticed the extreme use of color the first time I watched the movie ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",I just wondered how Jeunet succeeded in establishing such a fabulous atmosphere .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",The atmosphere is also supported by the magnificent music by Yann Tiersen who has composed 19 songs in 15 days for this movie .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","The principal motive appears in many variations somehow being joyful ,"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",yet at the same time sad - slow and sometimes fast and activating .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",The music supports every moment in the film
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",and becomes the sound of a fabulous world .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Camera movement certainly contributes its part to the atmosphere .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Balanced and unbalanced pictures contribute to the message of each shot .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Right in the beginning when Amélie""s mother is introduced , the picture is balanced symbolizing her pursuit for correctness and cleanliness ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","The same can be about the first shots of Amélie""s father ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","When talking about his dislikes , the shots are unbalanced ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",But more impressing are some camera movements .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",For example there is an astonishing high angle shot of Amélie flipping stones on le canal in Paris .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","The camera shows her leaning on a fence , flying above her head then craning to a low angle shot to show her flipping stones in the direction of the camera ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Another one worth mentioning might be the chase of the repairs person .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Nino is shown falling up the steps chasing the repairs person for the photo machines .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",The camera turns to show the man getting in the car driving off .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Still in a low angle Nino starts his moped , trying to follow the worker , almost hitting a car ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Amélie is entering the picture running after Nino .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","The camera follows her , then turning almost 180 ° around her to show her hold Nino""s red bag that he lost ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","When Amélie sits in front of the station , we see her in a long shot , the camera dollies in to fly over her head to an over - the - shoulder shot ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Some of these camera movements are really awesome , not only from a technical point of view , but moreover from an aesthetic standpoint ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","They support the dreamlike atmosphere , adding interesting aspects to ordinary actions ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Audrey Tautou at the age of 23 is an astonishing actress .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","I really can""t imagine anybody doing the job better than she did ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","To me she is not only giving life to the character , she lives it ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","It""s wonderful to watch her ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",There was no moment when I had the faintest impression that there is something wrong or inappropriate in her acting .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Also Mathieu Kassovitz as Nino Quincampoix is extraordinarily gifted with his talent .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Most of the actors have done a wonderful job , although I want to mention the scene when Amélie""s mother gets her nervous breakdown because of the suicidal fish ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",This scene appeared to me exaggerated which it probably was intended to be .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Anyhow , the extreme close - up of Yolande Moreau was to intriguing to me , so I shrug back in disgust rather than laughing about it ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","I gues this was the director""s choice , so I don""t hold her responsible for that ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Another negative and distracting thing where some scenes when Jean - Pierre Jeunet decided to show the key in Amélie""s pocket after copying it and bringing the original key back to the grocer""s door in a very unrealistic way ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","He uses a digital effet showing the key""s silhouette in a yellow light ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","This is a technique that hasn""t been used very often in the film , except for showing Amélie""s heart going faster"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","and the old , blind man feeling very happy after being guided by Amélie ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",All these scenes disturb the otherwise wonderful cinematography .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",There could have been other ways to communicate the actions .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","A simple smile on the old""s man face , a close - up of Amélie""s hand letting the copied key slide into her pocket and the heart beat as a background sound would have done the same without disturbing the atmosphere ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Anyway , Le fabuleux destin d""Amélie Poulain is still my favorite movie ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",The narration is perfectly arranged taking its time to tell every detail .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",I enjoyed the subplots a lot that are told in a subtle way .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Maybe the introduction is a bit to long ,"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",but still I enjoyed every second .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Maybe I am too used to typical Hollywood productions , where you can tell the stages of a story by watching the clock ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","Le fabuleux destin d""Amélie Poulain has its own rhythm driving the story forward not by a superhero trying to achieve his goal ,"
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",but by a hero that knows that she has time to arrange everything by strategic means .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",Maybe that is also one reason why I like this film so much .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",The story is told with time and not against time .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","There is no last minute - rescue , no time pressure , no need to act ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
",It just takes its time as life does .
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","In my opinion , Jean - Pierre Jeunet created a masterpiece ."
emilio77,Null,501,595,3 December 2002," It's my favorite movie of all time...
","A film that is not only outstanding because of the cinematography , the special effects or any other technical characteristics , but also combines the perfection of craftsmanship with a wonderful story , humour , and emotion ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","A year ago , if someone would have asked me "" What is your favorite movie ? "" , I would not have known what to answer exactly , maybe Fight Club , maybe Vertigo , Indiana Jones even would have come to my mind . Since June , I have"
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","but one answer : "" Le fabuleux destin d""Amélie Poulain "" ! ! ! It is simply unique in his kind ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","And now it has come out in the US , I am a bit frightened , because everybody there describes it as a simple "" feel - good movie "" ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
",It is so much more than that ! Never before has a movie INFLUENCED my life in such a way .
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","Audrey""s performance is simply stunning ... She plays with an innocence , a wit , a smartness and naïvity that even someone with 40 years experience could not have done better ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","( please , will someone give an oscar to that girl , she makes Kidman & Blanchett look pale :-) The score from Yann Tiersen is so beautiful that by now I""m addicted to it ( I read here somewhere something about "" accordeon jingle "" , please , get some education ;-) ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","The story itself could easily have been abused ,"
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","and I""m sure that if Hollywood had made this movie , it would have been ridiculous ,"
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","but now it is a beauty , a pearl amidst broken hearts ."
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
",This movie is for everyone who understands passion or who has lost his / her childhood somewhere along the way .
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","If you love art & music , sunshine & poetry than you are qualified for seeing this movie , be warned though ... This movie can change your life ("
jilske,10,278,334,24 December 2001," This Movie can CHANGE your life :-)
","and maybe .. It will ;-) ! Audrey is superb , Matthieu is better than himself , every actor gives a stunning performance , the scenery is beautiful , the whole movie is amusing , entertaining and charming , even CGI is perfectly done ! 10 out of 10 ! ! ! A 21 - year - old Amélie fan who can enjoy the little things in life again"
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
","A slice of heaven right here on earth , "" Amelie "" is a joy to behold ,"
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
","and has some of the most gorgeous cinematography I""ve ever seen in a movie ."
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
",Audrey Tatou is perfection as the title character .
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
","A combination of Audrey Hepburn , Dolly Levi and Roger Rabbit , she involves herself in the world surrounding her as a means of really enjoying living ."
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
",There are moments when she finds complete and total joy just walking down the street .
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
","Some of it is hilarious , too .. Like when her pet goldfish habitually tries to commit suicide , or when she is on the telephone with the man at the porno shop , or when a character is asked "" Are you a congenital shmuck "" ?"
Boyo-2,10,442,538,1 March 2003," This is rated so highly cause it deserves it
","But for the most part , its a human comedy , about love , of course . Just beautiful . 10/10 ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",""" Le Fabuleux Destin d""Amélie Poulain "" finds its charm in the little things ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",The story about Amélie ( Audrey Tautou ) is a modern day fairy tale
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",and that is exactly how it looks the entire film .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","We have a wonderful story about Amélie who decides to help people around her , making them happy ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","Not by doing great big things or giving money ,"
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",but by little things .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","She helps her father by making him believe that his gnome from the garden is on a trip around the world , she helps a lonely neighbor by just visiting him , she helps a stranger by returning something she found in her home ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","On the way she falls in love with Nino ( Mathieu Kassovitz ) who""s hobby it is to collect photos from automatic photo booths ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","Photos that were tossed away because people thought they didn""t look good enough ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",He puts all those photos and pieces of photos in a big book .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","There is a little mystery in the book as well , of course I will not spoil that for you ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","The story is not only sweet and charming , it has some great moments of comedy as well ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",The movie looks colorful and bright almost constantly .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","Even the sad parts from Amélie""s life , her youth for example , look almost strangely happy ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","In this world , Paris actually , Audrey Tautou is the perfect inhabitant ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",She has one of those faces that seem to smile the entire time .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",She looks like she just pulled a joke
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",and she is waiting for you to find out what it is .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",In a way her character is really doing that here so it does not feel strange .
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
","In short "" Le Fabuleux Destin d""Amélie Poulain "" is charming , funny , romantic bright and full of life ."
rbverhoef,9,202,251,14 August 2004," Finds its charm in the little things
",This is the perfect lighthearted movie .
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",I had heard superlative comments on this film
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",and it does not disappoint .
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
","Paris is the backdrop and what a Paris , A Paris of La Boheme and the Merry Widow ."
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
","Audrey is brilliant in the role of Amelie , projecting a true joie de vivre ."
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",The film is full of surprises in both plot and characters .
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",I left the theatre feeling lighter .
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
","It is truly one of a kind , eccentric , unusual and uplifting ."
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",I will not say more on it as it would spoil the fun .
wisewebwoman,10,329,417,15 March 2002," What is left to say about this glorious joy ride?
",I gave it a 10 out of 10 for something so completely out of the ordinary and so very unhollywood .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Amelie is a film that struck a certain chord with me .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Every now and then movies come along that speak out to you
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",and emotionally touch you in some way .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Amelie is one such film for me .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","I related to its innocent charm and delightfully shy protagonist played by French sensation Audrey Tautou , the way very few films have ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Part of the reason we watch movies is to learn something about ourselves or recognize characters that are remarkably similar to us and the way we are in real life .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","For all of us shy , introverted , quirky , and odd - ball eccentrics out there who have trouble relating to "" normal "" people , Audrey Tautou in this film is our personal hero ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","Instead of going into much detail about why the film works , I""ll instead try to explain what it meant to me personally ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","Sure I guess this means I have to open up maybe more than I""d like to about myself , but oh well ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","The way Amelie""s childhood was presented is similar to my own ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",I am an only child to divorced parents
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",and very rarely had friends as I was
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",and still am very much a loner .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",As a child much of my time was spent alone so I entertained myself in all kinds of silly ways .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Just like Amelie does in the film .
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","Of course I gained my fixation with films at an extremely early age ,"
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",but also did stupid things like give my stuffed animals personalities
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
","and have conversations with them , draw pictures and create stories to go along with them , and laid in bed listening to the radio with the windows open on a lazy summer day imagining creatures out of the cloud formations ."
ztruk2001,10,76,99,27 March 2005," Audrey Tautou is magical
",Apparently there are legions of us out there .
