movie_title,title,review,rating,helpful,total,date,topic,sentiment_score,subjectivity,person_name
Notting Hill," brutally borish british film...
","They managed to make a brutally boorish , British film starring Hugh Grant , and Julia Roberts .",1,3,10,23 September 1999,casting_choices,2,S,"Hugh Grant, Julia Roberts"
Notting Hill," brutally borish british film...
","Bad Dialogue , Bad plot ( plot ? What plot ? ) , bad acting - all combined to make this 2 hour movie , seem like 10 hours long .",1,3,10,23 September 1999,writing_dialogue,1,S,None
Notting Hill," brutally borish british film...
","( and I only signed up for a 5 hour flight!)Thankfully the movie came to and end , and so did my flight , about 20 minutes later .... Wayno",1,3,10,23 September 1999,viewing_experience,2,S,None
Hugo," Okay one time Red Box Rental
",MAY CONTAIN SPOILERS .,1,7,13,22 March 2012,story_plot,3,O,None
Hugo," Okay one time Red Box Rental
",Was a decent one time rental from red box .,1,7,13,22 March 2012,viewing_experience,3,S,None
Hugo," Okay one time Red Box Rental
","I""d give it a 1 - 1 .",1,7,13,22 March 2012,viewing_experience,1,S,None
Hugo," Okay one time Red Box Rental
","5If I had known it was a Scorsese film , I wouldn""t have bothered .",1,7,13,22 March 2012,expectation,2,S,Martin Scorsese
Hugo," Okay one time Red Box Rental
","It Ended poorly -- did a lot of character development , expected a terrific ending , only to once again be disappointed .",1,7,13,22 March 2012,character_development,2,S,None
Hugo," Okay one time Red Box Rental
","Did NOT respect the audience , in my humble opinion .",1,7,13,22 March 2012,viewing_experience,2,S,None
Hugo," Okay one time Red Box Rental
","Plot points went un - resolved at the end of the film , I was left wondering why it was in there in the first place .",1,7,13,22 March 2012,story_plot,2,S,None
Hugo," Okay one time Red Box Rental
","Ben Kingsley did a good job , with a poor script and odd English language usage . Wayno",1,7,13,22 March 2012,acting_performance,4,S,Ben Kingsley
Being John Malkovich," Watching this movie is about as painful as dentistry without
",Watching this movie is about as painful as dentistry without anesthesia .,1,5,12,21 November 2000,viewing_experience,1,S,None
Being John Malkovich," Watching this movie is about as painful as dentistry without
",Watching paint dry would have been more exciting .,1,5,12,21 November 2000,viewing_experience,1,S,None
Being John Malkovich," Watching this movie is about as painful as dentistry without
","They should have made this picture "" Being Bill Clinton ! "" Now that would have been exciting .",1,5,12,21 November 2000,story_plot,3,S,None
Being John Malkovich," Watching this movie is about as painful as dentistry without
","But then , I guess it would have been an "" X "" rated picture .",1,5,12,21 November 2000,story_plot,3,O,None
Being John Malkovich," Watching this movie is about as painful as dentistry without
",This movie vac - packed hard ! Wayno,1,5,12,21 November 2000,viewing_experience,5,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
",Synopsis : A 3 hour tour -- of a sappy love story wrapped around WWII .,4,0,0,25 May 2001,story_plot,3,O,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
",This movie was WAY too long - about an 1 1/2 HOURS too long ! The plot was tediously slow in developing the sappy love story .,4,0,0,25 May 2001,editing_pacing,2,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
","I found myself constantly checking my watch -- waiting - for them to either advance the plot , or tell me more about a character .",4,0,0,25 May 2001,story_plot,2,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
","Some of the scenes at the bombing , looked too much like "" Titanic "" -- WAY too much schmultz ( sacharin or artificial emotions ) .",4,0,0,25 May 2001,comparative_analysis,2,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
","There were some good scenes , to be sure .",4,0,0,25 May 2001,viewing_experience,4,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
","But the dialogue , acting , and plot really got in the way of this movie .",4,0,0,25 May 2001,writing_dialogue,2,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
","I personally felt , "" TORA ! TORA ! TORA ! "" was a much better historical perspective of this chapter of American History .",4,0,0,25 May 2001,comparative_analysis,3,S,None
Pearl Harbor," A 3 hour tour -- of a sappy love story wrapped around WWII.
",Rated 3 reels out of 5Wayno,4,0,0,25 May 2001,viewing_experience,3,S,None
The Lord of the Rings: The Two Towers," Confusing, drawn out plot....
",Okay in fairness -- I have now watched this all the way through -- it made little sense -- they never explained what the two towers are -- plot lacked cohesion ... Dialogue very hard to understand -- again had to rely 100 % on closed captioning .,3,0,1,11 January 2004,story_plot,2,S,None
The Lord of the Rings: The Two Towers," Confusing, drawn out plot....
",Way too much dependence on CGI ( Computer Generated Images ) to carry the story . Wayno,3,0,1,11 January 2004,technical_visuals,2,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","I was pretty familiar with the plot of the story , having seen the original in 1981 , by special effects Master , Ray Harryhausen .",6,0,1,11 April 2010,story_plot,3,O,Ray Harryhausen
Clash of the Titans," Good Special effects despite some 3D hiccups
",The 2010 remake ( in 3D ) was pretty spectacular .,6,0,1,11 April 2010,technical_visuals,4,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","Unlike Avatar which relied heavily on the 3D to carry the story , Clash of the Titans ( 2010 ) used 3D to enhance the story , not carry it .",6,0,1,11 April 2010,story_plot,4,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","But unlike Avatar , Clash of the Titans ( 2010 ) has some 3D hiccups .",6,0,1,11 April 2010,technical_visuals,2,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","Especially noticeable are scenes , where the object spreads to cover the left or right edge of the screen .",6,0,1,11 April 2010,technical_visuals,3,O,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","( Thanks Wil ! ) The 3D image isn""t quite so good .",6,0,1,11 April 2010,technical_visuals,2,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","James Cameron , was obviously aware of this when he made Avatar .",6,0,1,11 April 2010,filmmaking_direction,3,O,James Cameron
Clash of the Titans," Good Special effects despite some 3D hiccups
",It had no 3D hiccups .,6,0,1,11 April 2010,technical_visuals,5,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","Despite that , Clash is an excellent film for the emerging 3D industry .",6,0,1,11 April 2010,viewing_experience,4,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","The special effects were expected , and they were well done .",6,0,1,11 April 2010,technical_visuals,3,S,None
Clash of the Titans," Good Special effects despite some 3D hiccups
","One wonders what Ray Harryhausen ( retired ) could do with these toys , which didn""t exist 30 years ago ?",6,0,1,11 April 2010,comparative_analysis,3,S,Ray Harryhausen
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","I couldn""t think of a better way to usher in the new millennium , then to watch Turner Classic Movie""s presentation of this epoch space classic .",10,0,2,3 January 2001,commercial_context,3,O,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",I have probably seen 2001 twenty ( 20 ) times since its release in 1968 .,10,0,2,3 January 2001,viewing_experience,3,O,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",It was 3 years in the making ( 1965 - 1968 ) -,10,0,2,3 January 2001,commercial_context,3,O,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",and contained 250 special effects .,10,0,2,3 January 2001,technical_visuals,3,O,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","Remarkably , its STILL stands the test of time .",10,0,2,3 January 2001,viewing_experience,4,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","I appreciate the fact , ) that Kubrick did NOT insult my intelligence , by having them open a window to the vacuum of space ,",10,0,2,3 January 2001,writing_dialogue,4,S,Stanley Kubrick
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","and shoot ray guns at each other , complete with sound effects ( see also , Flash Gordon ) .",10,0,2,3 January 2001,writing_dialogue,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","2001 , is # 22 on the American Film Institute""s , top 100 films of all time . And rightly so .",10,0,2,3 January 2001,commercial_context,4,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",This film legitimised Science Fiction .,10,0,2,3 January 2001,themes_messages,4,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","It is , in my opinion , historically more significant then the "" Star Bores "" trilogy that ensued since 2001 was released .",10,0,2,3 January 2001,comparative_analysis,4,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","Face facts : without 2001 , there would be no "" Star Bores!""I""ve seen the "" Star Bores "" epochs only twice .",10,0,2,3 January 2001,comparative_analysis,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","All the glitter and saccharin schmaltz is a bit much ! The problem with "" Star Bores "" , in my opinion , is two fold : the "" contact lens "" character depth ( or is that Mc Donald""s hamburger tomato slice thickness ? ) ,",10,0,2,3 January 2001,character_development,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",and secondarily the use of special effects to take the place of any real acting or plot development .,10,0,2,3 January 2001,acting_performance,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","People frequently confuse glitz with real acting ,",10,0,2,3 January 2001,acting_performance,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
",and plot development .,10,0,2,3 January 2001,story_plot,2,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","I still take delight in watching Kubrick""s timeless classic , 30 + years after its release .",10,0,2,3 January 2001,viewing_experience,5,S,Stanley Kubrick
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","The only other film that does this for me , is the classic "" Wizard of Oz "" , which is my personal favourite -- I""ve seen it probably close to 100 times , since I was born in 1952 ! The message is timeless .",10,0,2,3 January 2001,themes_messages,5,S,None
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","It is unknown whether Arthur Clarke""s vision of an orbiting space station as depicted in his book , will ever be a reality ,",10,0,2,3 January 2001,story_plot,3,O,Arthur Clarke
2001: A Space Odyssey," Quite possibly, the best Sci-Fi Space Epoch ever made.
","but I think Clarke showed remarkable visionary prowess in his novel , which if memory serves me correctly , was written in the 1940""s . Wayno",10,0,2,3 January 2001,themes_messages,4,S,Arthur Clarke
Avatar," Long but a decent movie
","Rated lower due to length : Spoilers Ahead ! You may want to bow out now ! Clocking in at just under 3 hours , "" Avatar "" seems to miss the one salient point known by Preachers everywhere : "" The brain can absorb , ONLY what the seat can endure ! "" The movie , despite its length , is a good watch , though the 3D at times , seemed more a novelty , then an enhancement to the story .",7,0,1,24 January 2010,editing_pacing,3,S,None
Avatar," Long but a decent movie
",More on this later .,7,0,1,24 January 2010,viewing_experience,3,O,None
Avatar," Long but a decent movie
","The plot however , seemed to be a derivative .",7,0,1,24 January 2010,story_plot,2,S,None
Avatar," Long but a decent movie
","It was somewhere between "" Dances with Wolves "" meets "" The Matrix "" and "" The Terminator "" with a sappy love story thrown in for good measure .",7,0,1,24 January 2010,comparative_analysis,3,S,None
Avatar," Long but a decent movie
","Not particularly original ,",7,0,1,24 January 2010,expectation,2,S,None
Avatar," Long but a decent movie
","but when have the offerings from Hollywood been original ? ( Yes that""s a rhetorical question ! ) I was surprised to be honest , that the CGI ( Computer Generated Images ) were that good ! I really couldn""t tell where the GGI ( animation ) begin , and what was real .",7,0,1,24 January 2010,technical_visuals,4,S,None
Avatar," Long but a decent movie
",I figured the CGI would carry the story .,7,0,1,24 January 2010,story_plot,3,S,None
Avatar," Long but a decent movie
",In fact it enhanced it .,7,0,1,24 January 2010,story_plot,4,S,None
Avatar," Long but a decent movie
","What didn""t enhance it however , was the 3D. Besides making you wear the clunky glasses , it did give me a headache .",7,0,1,24 January 2010,technical_visuals,2,S,None
Avatar," Long but a decent movie
","I expected this , remembering the horrid 3D images from the 60""s .",7,0,1,24 January 2010,expectation,3,S,None
Avatar," Long but a decent movie
","All in all , a good story , decently told , despite the derivative plot and political underpinings .",7,0,1,24 January 2010,story_plot,4,S,None
Avatar," Long but a decent movie
","Butt at 3 hours , I am NOT likely to see this again . Wayno",7,0,1,24 January 2010,recommendation,2,S,Wayno
Inception," Loosely based on 'The Matrix'
",""" Inception "" SPOILERS AHEAD ! Loosely based on the plot of "" The Matrix , "" "" Inception "" goes further down the "" rabbit hole "" with a significantly better plot line , and much better acting , by Di Caprio .",8,2,4,24 July 2010,comparative_analysis,4,S,Di Caprio
Inception," Loosely based on 'The Matrix'
","( Rest of cast , except for Michael Caine , Tom Berringer , and Lukas Haas were veritable unknowns .",8,2,4,24 July 2010,casting_choices,3,O,"Michael Caine, Tom Berringer, Lukas Haas"
Inception," Loosely based on 'The Matrix'
",") If anyone has seen the re - make of "" The Day the Earth Stood Still , "" then you know what I am talking about .",8,2,4,24 July 2010,comparative_analysis,3,O,None
Inception," Loosely based on 'The Matrix'
",The concept is simple .,8,2,4,24 July 2010,story_plot,3,O,None
Inception," Loosely based on 'The Matrix'
","Plant an idea in someone""s mind , without them knowing about it .",8,2,4,24 July 2010,story_plot,3,O,None
Inception," Loosely based on 'The Matrix'
","While the story does NOT suspend your disbelief , it does have a few plot twists ( predictable ) , that do keep you on the edge of your seat .",8,2,4,24 July 2010,story_plot,3,S,None
Inception," Loosely based on 'The Matrix'
",The story line does get complicated at times .,8,2,4,24 July 2010,story_plot,3,S,None
Inception," Loosely based on 'The Matrix'
","You don""t exactly know which level of reality they are on .",8,2,4,24 July 2010,story_plot,3,S,None
Inception," Loosely based on 'The Matrix'
","For thinkers like myself , that leaves you trying to figure out where they are , instead of just enjoying the movie for what it is : entertainment .",8,2,4,24 July 2010,viewing_experience,3,S,None
Inception," Loosely based on 'The Matrix'
","The special effects aren""t stellar .",8,2,4,24 July 2010,technical_visuals,2,S,None
Inception," Loosely based on 'The Matrix'
","They are in - fact "" incredibly mediocre "" by today""s standards .",8,2,4,24 July 2010,technical_visuals,2,S,None
Inception," Loosely based on 'The Matrix'
","The acting wasn""t off the charts either .",8,2,4,24 July 2010,acting_performance,2,S,None
Inception," Loosely based on 'The Matrix'
","But Action / Adventure movies really don""t have time to develop "" Depth of Character .",8,2,4,24 July 2010,character_development,3,O,None
Inception," Loosely based on 'The Matrix'
",""" The ambiguous ending , does respect the audience in this case ,",8,2,4,24 July 2010,story_plot,4,S,None
Inception," Loosely based on 'The Matrix'
",and it finished well .,8,2,4,24 July 2010,story_plot,4,S,None
Inception," Loosely based on 'The Matrix'
","Rated 4 stars out of 5 Wayno Tucson , Az",8,2,4,24 July 2010,viewing_experience,3,O,None
Signs," We're in the money -- This movie's cruddy....
","We""re in the money -- This movie""s cruddy .... That""s just one way to describe this magnificent manure pile from M. Night Shyamalan .",1,1,2,14 August 2002,viewing_experience,1,S,M. Night Shyamalan
Signs," We're in the money -- This movie's cruddy....
","Clearly , this guy should have NEVER quit his day job .",1,1,2,14 August 2002,acting_performance,1,S,None
Signs," We're in the money -- This movie's cruddy....
",The story develops ( what little there is ) exceedingly slow .,1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
","After 10 minutes I was shouting , come on get on with it , why are you dragging the inevitable out .",1,1,2,14 August 2002,editing_pacing,2,S,None
Signs," We're in the money -- This movie's cruddy....
","The slow thin plot development , would last another 30 minutes .",1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
",The almost contact lens depth of character did NOT add to the overall effect of this film either .,1,1,2,14 August 2002,character_development,2,S,None
Signs," We're in the money -- This movie's cruddy....
",""" THIN "" is the keyword to this movie .",1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
","Thin plot , thin shallow characters , thin dialogue ... It all lead up to a very predictable movie experience .",1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
","There were scenes in this movie that look like that might have been taken from the George Romero Classic , "" Night of the Living Dead ! "" -- Only "" Night of the Living Dead "" -- did have a plot to it ! This thinly wired reconstruction , could only hope to aspire to such acclaim .",1,1,2,14 August 2002,comparative_analysis,2,S,George Romero
Signs," We're in the money -- This movie's cruddy....
","The alien ( note SINGULAR ) in this movie looked like something out of "" Godzilla "" or "" Creature from the Black Lagoon .",1,1,2,14 August 2002,artistic_design,3,O,None
Signs," We're in the money -- This movie's cruddy....
",""" In other words , "" a guy in a rubber suit!""I thought this movie trivial and banal at best .",1,1,2,14 August 2002,viewing_experience,2,S,None
Signs," We're in the money -- This movie's cruddy....
","Mel Gibson is a fantastic character actor ,",1,1,2,14 August 2002,acting_performance,5,S,Mel Gibson
Signs," We're in the money -- This movie's cruddy....
",BUT NOT IN THIS MOVIE .,1,1,2,14 August 2002,acting_performance,2,S,Mel Gibson
Signs," We're in the money -- This movie's cruddy....
",This movie basically would sux the chrome off a trailer hitch .,1,1,2,14 August 2002,viewing_experience,1,S,None
Signs," We're in the money -- This movie's cruddy....
",I was surprised Mel would agree to film such a bedraggled piece of crap .,1,1,2,14 August 2002,acting_performance,2,S,Mel
Signs," We're in the money -- This movie's cruddy....
",It can only mean one thing : They paid him well for his less the spectacular performance .,1,1,2,14 August 2002,acting_performance,2,S,None
Signs," We're in the money -- This movie's cruddy....
","Every actor has his high""s and low""s ,",1,1,2,14 August 2002,acting_performance,3,O,None
Signs," We're in the money -- This movie's cruddy....
",and this certainly was not his best performance .,1,1,2,14 August 2002,acting_performance,2,S,None
Signs," We're in the money -- This movie's cruddy....
","Of course with "" contact lens "" character development , you can""t expect much .",1,1,2,14 August 2002,character_development,2,S,None
Signs," We're in the money -- This movie's cruddy....
","The "" ending "" did NOT resolve the conflict of "" are the aliens going to invade ,",1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
","and are they friendly "" question .",1,1,2,14 August 2002,story_plot,3,O,None
Signs," We're in the money -- This movie's cruddy....
","It ended quite abruptly , with no real ending at all .",1,1,2,14 August 2002,story_plot,2,S,None
Signs," We're in the money -- This movie's cruddy....
","Like I said the director , M. Night Shyamalan should NOT have quit is day job .",1,1,2,14 August 2002,filmmaking_direction,2,S,M. Night Shyamalan
Signs," We're in the money -- This movie's cruddy....
","Don""t waste your money on this , its a piece of work from the get go .",1,1,2,14 August 2002,viewing_experience,1,S,None
Signs," We're in the money -- This movie's cruddy....
",Rated 1 reel out of 5 . Wayno,1,1,2,14 August 2002,viewing_experience,1,S,None
Rock Star," Thankfully -- NO SPANDEX !!
","The movie "" rock star "" was much better then "" Almost Famous "" ( which "" almost "" had an ending .",6,0,1,21 March 2002,comparative_analysis,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
",") -- it is definitely a "" period "" ( a la 80""s ) piece .",6,0,1,21 March 2002,genre_style,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
","Plot was predictable ,",6,0,1,21 March 2002,story_plot,2,S,None
Rock Star," Thankfully -- NO SPANDEX !!
",but not a nuisance .,6,0,1,21 March 2002,viewing_experience,3,S,None
Rock Star," Thankfully -- NO SPANDEX !!
",If you can stand marky mark acting ( mark wahlberg ) its not a bad piece .,6,0,1,21 March 2002,acting_performance,3,S,Mark Wahlberg
Rock Star," Thankfully -- NO SPANDEX !!
",Its about a wanna - be rock star that makes it to the big time --and all the trappings that go along with making it .,6,0,1,21 March 2002,story_plot,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
",In the end he finds himself --,6,0,1,21 March 2002,story_plot,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
",but the journey is quite interesting .,6,0,1,21 March 2002,story_plot,4,S,None
Rock Star," Thankfully -- NO SPANDEX !!
","If you loved the music of the 80""s = = this will certainly bring back some memories - for me it brought back memories of all the Christian wanna be bands I dealt with in the late 80""s and early 90""s -- some of the memories were down right funny , others painful and insightful .",6,0,1,21 March 2002,audio_music,4,S,None
Rock Star," Thankfully -- NO SPANDEX !!
","The acting is not stellar , I""ve seen thicker plots in soup ,",6,0,1,21 March 2002,acting_performance,2,S,None
Rock Star," Thankfully -- NO SPANDEX !!
","but the movie had a certain naive "" feeling to it , that Wahlberg portrayed well .",6,0,1,21 March 2002,acting_performance,4,S,Mark Wahlberg
Rock Star," Thankfully -- NO SPANDEX !!
",And it was p. C. Too - it DID have a g@y rocker in it .,6,0,1,21 March 2002,character_development,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
","( hehe)This was not a spandex movie ,",6,0,1,21 March 2002,artistic_design,3,O,None
Rock Star," Thankfully -- NO SPANDEX !!
","but it had its share of make - up and long hair ... Thankfully it was more def leppardish in its musical style , rather then poison ... Overall -- rated 3 reels out of 5 ( was a good way to kill an evening with nothing on tv to watch , iow)Wayno",6,0,1,21 March 2002,audio_music,3,S,None
High Fidelity," I didn't get it --
","Like "" Clerks "" - this movie made NO sense at all .",1,1,6,19 December 2000,story_plot,2,S,None
High Fidelity," I didn't get it --
","I guess because I am a boomer , not a "" gen x er""I couldn""t relate to any of the situations in this , at all .",1,1,6,19 December 2000,character_development,2,S,None
High Fidelity," I didn't get it --
","I did make it till the end ,",1,1,6,19 December 2000,viewing_experience,3,O,None
High Fidelity," I didn't get it --
",but I feel like I just blew 2 hours .,1,1,6,19 December 2000,viewing_experience,2,S,None
High Fidelity," I didn't get it --
","Definitely one of the suxiest movies I have seen since "" Being John Malkovitch""Infact the two movies had this in common : No Plot -- dialogue the is liberally sprinkled with four letter expletives , no acting .",1,1,6,19 December 2000,story_plot,2,S,None
High Fidelity," I didn't get it --
",The Music however was OKAY .,1,1,6,19 December 2000,audio_music,3,S,None
High Fidelity," I didn't get it --
","I""d give it 1/4 reel out of five.(IOW "" Manos "" was better!)This movie definitely made a definitive suxing sound .... Wayno",1,1,6,19 December 2000,comparative_analysis,1,S,None
