movie_title,title,review,rating,helpful,total,date,topic,sentiment_score,subjectivity,person_name
Frost_Nixon," 'Frost/Nixon' - not what you think
","The ( relatively ) unsung hero of the film besides Howard , Frank Langella""s tremendous Nixon , and Michael Sheen""s excellent Frost is the screenwriter : once again Peter Morgan ( of "" The Last King of Scotland "" and "" The Queen "" ) engages mind and heart ,",Null,71,103,11 December 2008,writing_dialogue,5,S,"Peter Morgan, Ron Howard, Frank Langella, Michael Sheen"
Frost_Nixon," 'Frost/Nixon' - not what you think
","and doesn""t let go .",Null,71,103,11 December 2008,viewing_experience,4,S,None
Frost_Nixon," 'Frost/Nixon' - not what you think
","Sam Rockwell""s James Reston , Jr. And Oliver Platt""s Bob Zelnick ( Frost""s two collaborators ) are outstanding ,",Null,71,103,11 December 2008,acting_performance,5,S,"Sam Rockwell, Oliver Platt"
Frost_Nixon," 'Frost/Nixon' - not what you think
","and Kevin Bacon""s Nixon - worshipping Jack Brennan is the actor""s best work in a long time .",Null,71,103,11 December 2008,acting_performance,5,S,Kevin Bacon
Frost_Nixon," 'Frost/Nixon' - not what you think
","Morgan and Howard manage to make the viewer think constantly of another criminal President without saying or showing anything overt - they just let history , past and present , speak .",Null,71,103,11 December 2008,themes_messages,4,S,"Peter Morgan, Ron Howard"
Frost_Nixon," 'Frost/Nixon' - not what you think
","I had a strange , uncomfortable thought watching "" Frost / Nixon "" : even if some future film "" humanizes "" ( not excuses ) Bush the way Nixon comes through this one , W. Would still remain a malevolent midget against Nixon""s accomplishments and actual * brain * .",Null,71,103,11 December 2008,themes_messages,3,S,None
Frost_Nixon," 'Frost/Nixon' - not what you think
",How far we have fallen .,Null,71,103,11 December 2008,themes_messages,3,S,None
Howl's Moving Castle," A unique masterpiece
","Dislocation is rarely a pleasant experience ,",10,3,4,27 May 2005,themes_messages,3,O,None
Howl's Moving Castle," A unique masterpiece
","but when the title object of "" Howl""s Moving Castle "" first comes into view , its visual , historical , stylistic ambiguity is downright thrilling .",10,3,4,27 May 2005,artistic_design,5,S,None
Howl's Moving Castle," A unique masterpiece
","Master animator Hayao Miyazaki ( of "" Spirited Away "" and "" Princess Mononoke "" ) once again takes the breath away with his bizarre imagination and richly painted scenes .",10,3,4,27 May 2005,filmmaking_direction,5,S,Hayao Miyazaki
Howl's Moving Castle," A unique masterpiece
","The enormous lumbering Gothic / sci - fi structure looming over the late-19th century Alsatian ( ! ) cityscape reminds one of Hieronymus Bosch , of Pieter Breughel , of Friedensreich Hundertwasser ,",10,3,4,27 May 2005,artistic_design,3,O,"Hieronymus Bosch, Pieter Breughel, Friedensreich Hundertwasser"
Howl's Moving Castle," A unique masterpiece
","and yet remains resolutely unique - it is Miyazaki , and no one else .",10,3,4,27 May 2005,filmmaking_direction,4,S,Hayao Miyazaki
Howl's Moving Castle," A unique masterpiece
","Neither a Hollywood computer - animated film nor a typical Japanese anime , Miyazaki""s work is a phenomenon onto itself .",10,3,4,27 May 2005,filmmaking_direction,4,S,Hayao Miyazaki
Howl's Moving Castle," A unique masterpiece
","As a movie , "" Castle "" ( "" Hauru no ugoku shiro "" ) , at 2 hours "" running time , is about a half an hour too long .",10,3,4,27 May 2005,editing_pacing,2,S,None
Howl's Moving Castle," A unique masterpiece
","As a work of art , a visual sensation , it""s over much too quickly , although it is guaranteed to continue to run in one""s mind .",10,3,4,27 May 2005,artistic_design,4,S,None
Howl's Moving Castle," A unique masterpiece
","Adopting British author Diana Wynne Jones novel , Miyazaki tells the story of Howl , a terrifying and yet insecure wizard / demon ; young milliner Sophie , who is turned into a 90 - year - old woman by the Witch of the Waste ; Calcifer , a fiery little demon , who powers the castle ; Markl , Howl""s young apprentice ; and the mystical Madame Suliman .",10,3,4,27 May 2005,story_plot,3,O,Diana Wynne Jones
Howl's Moving Castle," A unique masterpiece
","Heaven forfend that such a work be dubbed ( "" Spirited Away "" was different - and superior - in the subtitled version ) ,",10,3,4,27 May 2005,writing_dialogue,2,S,None
Howl's Moving Castle," A unique masterpiece
","but Miyazaki admirers John Lassater and Pete Docter of Pixar have put heart and soul into the English version , and they succeeded .",10,3,4,27 May 2005,casting_choices,4,S,"John Lassater, Pete Docter"
Howl's Moving Castle," A unique masterpiece
","The voice talent for "" Castle "" is extraordinary : Jean Simmons is old Sophie ( the film""s main character ) , Emily Mortimer is the pre - curse Sophie , Laren Bacall makes the evil witch almost lovable , Billy Crystal is Calcifer ( not overdoing it ) ,",10,3,4,27 May 2005,casting_choices,5,S,"Jean Simmons, Emily Mortimer, Laren Bacall, Billy Crystal"
Howl's Moving Castle," A unique masterpiece
",and Christian Bale is Howl .,10,3,4,27 May 2005,casting_choices,3,O,Christian Bale
Howl's Moving Castle," A unique masterpiece
","For "" Spirited Away "" fans , "" Castle "" is a must ; for those unfamiliar with Miyazaki , this is a splendid introduction to the work of a creative genius .",10,3,4,27 May 2005,recommendation,5,S,Miyazaki
The Other Boleyn Girl," A Pretty Tudor Thriller
","First , an easy quiz ( which you""re going to get wrong ): How many wives did King Henry VIII have ? Answer at the end of this article ,",7,3,7,1 March 2008,story_plot,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","but why not try to figure it out before looking ? Oh , too late , you already did ...",7,3,7,1 March 2008,story_plot,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","And now , a question : Did Henry VIII always look like Charles Laughton , with the heft and bulges of the most memorable actor in the role of the monarch ? The truth is that both the king and Laughton looked a lot better when they were young .",7,3,7,1 March 2008,character_development,3,O,Charles Laughton
The Other Boleyn Girl," A Pretty Tudor Thriller
","Instead of a fat , dissolute Henry , there was back in the early 16th century a trimmer , more handsome king , who soon ate and married too much .",7,3,7,1 March 2008,character_development,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","That Henry , not the famous picture of him by Holbein , must have looked like Eric Bana .",7,3,7,1 March 2008,casting_choices,3,O,Eric Bana
The Other Boleyn Girl," A Pretty Tudor Thriller
","And so , in Philippa Gregory""s Hollywood - compliant but terrifically entertaining "" The Other Boleyn Girl , "" it is Bana - from the non - green scenes of the 2003 "" Hulk "" - who rules , while the real - life plain - to - ugly Boleyn girls are brought to you by Natalie Portman ( Anne ) and Scarlett Johansson ( Mary ) .",7,3,7,1 March 2008,casting_choices,4,S,"Philippa Gregory, Eric Bana, Natalie Portman, Scarlett Johansson"
The Other Boleyn Girl," A Pretty Tudor Thriller
","It is to their credit and , especially , that of director Justin Chadwick that you buy all these prettifications , all or most of author Gregory""s romantic liberties with the story , and enjoy the movie thoroughly .",7,3,7,1 March 2008,filmmaking_direction,4,S,Justin Chadwick
The Other Boleyn Girl," A Pretty Tudor Thriller
","Chadwick is new to feature films ,",7,3,7,1 March 2008,filmmaking_direction,3,O,Chadwick
The Other Boleyn Girl," A Pretty Tudor Thriller
","but he has solid credits in TV , especially with the recent magnificent BBC "" Bleak House , "" as fine a realization of Dickens as you""ll find anywhere .",7,3,7,1 March 2008,filmmaking_direction,4,S,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","And , speaking of the BBC , if you want to see a less "" pretty , "" more substantial version of Gregory""s novel , dig up the 2003 TV version of "" The Other Boleyn Girl , "" with Jodhi May and Natascha McElhone ; those two run rings around the smirking Portman and the too - angelic Johansson .",7,3,7,1 March 2008,comparative_analysis,2,S,"Jodhi May, Natascha McElhone, Portman, Johansson"
The Other Boleyn Girl," A Pretty Tudor Thriller
","The exalted Peter Morgan wrote the screenplay - as well as for the superior "" The Queen "" and "" The Last King of Scotland "" - and an in - depth research project is just waiting for the right scholar to compare Morgan""s "" Boleyn "" script with Philippa Lowthorpe""s for the TV version .",7,3,7,1 March 2008,writing_dialogue,4,S,"Peter Morgan, Philippa Lowthorpe"
The Other Boleyn Girl," A Pretty Tudor Thriller
","So , with novelist , script writer , director , and a darn fine yarn to begin with , the new film has much going for it .",7,3,7,1 March 2008,story_plot,4,S,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","The supposedly well - known story of Henry""s marriage to Anne and dalliance with Mary is told well , bringing into focus a great many sub - stories of background machinations by a power - hungry family using the two sisters as bait .",7,3,7,1 March 2008,story_plot,4,S,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","If at first you must overcome the challenge of seeing Anne Boleyn behind Portman""s glitz and 21st - century "" tude , by the time the character reaches the catastrophic comeuppance for her ( and her family""s ) scheming , Portman comes close to the touchstone established by Jodhi May . Quiz answer : Two .",7,3,7,1 March 2008,acting_performance,4,S,"Portman, Jodhi May"
The Other Boleyn Girl," A Pretty Tudor Thriller
","Surely you think six ,",7,3,7,1 March 2008,emotion,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","but that""s not right .",7,3,7,1 March 2008,emotion,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","Four of Henry""s marriages were annulled , which means officially they never existed .",7,3,7,1 March 2008,story_plot,3,O,None
The Other Boleyn Girl," A Pretty Tudor Thriller
","Although Gregory""s book doesn""t deal with this tricky question , you can take the information to the bank .",7,3,7,1 March 2008,story_plot,3,O,None
Match Point," Woody at 70: Opera and Tennis
","Woody Allen""s new film "" Match Point "" has five large themes , three of which are among my principal passions : opera , tennis , London , murder , and a thesis that sheer , dumb luck is not only the origin of life , but also its most decisive element .",8,9,15,5 December 2005,themes_messages,4,S,Woody Allen
Match Point," Woody at 70: Opera and Tennis
","Except for a bit of a sag halfway through it , "" Match Point "" is one Allen""s best films , a significant claim to make considering his involvement in the making of about as many movies as his age - an amazing accomplishment for Allen Konigsberg of Brooklyn , born on Dec. 1 , 1935.""Match Point , "" about the spectacular rise and "" Crimes and Misdemeanors""-like un - fall of a young tennis pro ( Jonathan Rhys - Meyers , in a career - making performance ) , opens and closes with Caruso singing "" Una furtiva lagrima , "" it contains a virtually nonstop series of opera excerpts ,",8,9,15,5 December 2005,acting_performance,5,S,"Woody Allen, Jonathan Rhys-Meyers"
Match Point," Woody at 70: Opera and Tennis
","and its long climactic scene is accompanied by the finale of Verdi""s "" Otello .",8,9,15,5 December 2005,audio_music,3,O,None
Match Point," Woody at 70: Opera and Tennis
",""" Why the switch from jazz to opera ? "" The story is operatic , "" Allen has said .",8,9,15,5 December 2005,story_plot,3,O,Allen
Match Point," Woody at 70: Opera and Tennis
",""" It deals with the kinds of things that opera is so often about : love and lust , passion and jealousy , betrayal and tragedyand , of course , the confluence of fate and luck .",8,9,15,5 December 2005,themes_messages,4,S,None
Match Point," Woody at 70: Opera and Tennis
",""" Always excelling in casting ( even in his many weaker films ) , Allen has outdone himself in "" Match Point "" - Scarlett Johansson , Emily Mortimer , Matthew Goode , Brian Cox , Penelope Wilton , and others all turn in topnotch performances , almost all playing characters that are different from previous movie ( if not stage ) roles .",8,9,15,5 December 2005,acting_performance,5,S,"Woody Allen, Scarlett Johansson, Emily Mortimer, Matthew Goode, Brian Cox, Penelope Wilton"
Match Point," Woody at 70: Opera and Tennis
","Glory be : "" Match Point "" has no whining , no Woody - isms , it may be fully enjoyed by those who have developed a kind of allergy to Allen""s increasingly bothersome mannerisms over the years .",8,9,15,5 December 2005,viewing_experience,4,S,Woody Allen
Match Point," Woody at 70: Opera and Tennis
","Almost uniquely among his films , this has neither him nor a "" Woody Allen character .",8,9,15,5 December 2005,story_plot,3,O,Woody Allen
Match Point," Woody at 70: Opera and Tennis
",""" The tennis is so - so ,",8,9,15,5 December 2005,viewing_experience,3,O,None
Match Point," Woody at 70: Opera and Tennis
",but London ( a new venue for New York - bound Allen ) is marvelously real and alive .,8,9,15,5 December 2005,artistic_design,4,S,None
Match Point," Woody at 70: Opera and Tennis
",All this and lots of Caruso - what a treat !,8,9,15,5 December 2005,viewing_experience,5,S,None
Knocked Up," Knocked together
","If this be nepotism , bring it on ! "" Knocked Up "" director Jeff Apatow gave his wife , Leslie Mann ,",7,3,8,31 May 2007,filmmaking_direction,4,S,Jeff Apatow
Knocked Up," Knocked together
","and their two young daughters , Iris and Maude Apatow , important supportive roles , and the three pretty much walk away with the movie .",7,3,8,31 May 2007,acting_performance,4,S,"Leslie Mann, Iris Apatow, Maude Apatow"
Knocked Up," Knocked together
","San Francisco native Mann plays Debbie , a prim - proper - and - funny control - freak wife , channeling an anachronistic presence from the "" Fifties , the two kids are her spirited and uncontrolled children ; add a loving but unhappy husband ( Paul Rudd ) ,",7,3,8,31 May 2007,character_development,4,S,"Leslie Mann, Paul Rudd"
Knocked Up," Knocked together
","and there you have the "" model family "" against which the unusual romance of Ben ( Seth Rogen ) and Alison ( Katherine Heigl ) takes place .",7,3,8,31 May 2007,story_plot,3,O,"Seth Rogen, Katherine Heigl"
Knocked Up," Knocked together
","Ben is the most unlikely leading man of recent times , never mind a romantic lead : he is a penniless , unkempt , overweight young man with a kind of charm only drinking ( or pot - smoking ) buddies could appreciate .",7,3,8,31 May 2007,character_development,3,S,Seth Rogen
Knocked Up," Knocked together
","Alison is gorgeous , successful , with the relentless sheen Heigl has been radiating with unvaried artificiality in 61 episodes ( so far ) of "" Grey""s Anatomy "" as Izzie Stevens .",7,3,8,31 May 2007,acting_performance,2,S,Katherine Heigl
Knocked Up," Knocked together
","So what do Ben and Alison have in common ? The pregnancy referred to in the movie""s indelicate title .",7,3,8,31 May 2007,story_plot,3,O,None
Knocked Up," Knocked together
","The unhappy embryo brings together not only the two unlikely lovers , but also their respective , far - distant tribes .",7,3,8,31 May 2007,story_plot,3,O,None
Knocked Up," Knocked together
","Ben""s grossly juvenile would - be webmaster playmates and Alison""s should - be proper family ( Debbie & Co. ) are squeezed together in a variety of ways .",7,3,8,31 May 2007,story_plot,2,S,None
Knocked Up," Knocked together
","Yes , it""s a non - starter basic plot ,",7,3,8,31 May 2007,story_plot,2,S,None
Knocked Up," Knocked together
",and the surprise is that the movie actually goes to some distance in search of some coherence .,7,3,8,31 May 2007,story_plot,3,S,None
Knocked Up," Knocked together
","Invariably linked with Apatow""s "" 40 Year Old Virgin , "" "" Knocked Up "" has mercifully less exaggerated physical comedy than the former ,",7,3,8,31 May 2007,comparative_analysis,3,S,Judd Apatow
Knocked Up," Knocked together
","but the same sense of delight in the absurd , even if Apatow goes a long way at times to find it truthiness in the ludicrous .",7,3,8,31 May 2007,themes_messages,3,S,Judd Apatow
Knocked Up," Knocked together
","A big plus : mostly appealing ( but realistic ) characters , easy to care about , with their faults and warts and all .",7,3,8,31 May 2007,character_development,4,S,None
Knocked Up," Knocked together
","The result is rather pleasant : a mostly funny , occasionally charming , steadily foul - mouthed , frequently well - written , otherwise downright stupid comedy , enjoyable in spite of its unaccountably overblown length of over two hours .",7,3,8,31 May 2007,viewing_experience,4,S,None
Knocked Up," Knocked together
",It would have made a real good hour - long TV sitcom .,7,3,8,31 May 2007,comparative_analysis,3,S,None
Knocked Up," Knocked together
","Also , "" Knocked Up "" has a first - class score by Joe Henry and Loudon Wainwright III .",7,3,8,31 May 2007,audio_music,4,S,"Joe Henry, Loudon Wainwright III"
The Bourne Ultimatum," Ultimate 'Bourne'
","First and foremost , speaking as no fan of the genre , "" The Bourne Ultimatum "" is a breathtaking , virtuoso , superb action movie .",8,154,268,27 July 2007,genre_style,5,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","Secondly , it is a silly malarky of cartoonish super - hero stuff .",8,154,268,27 July 2007,genre_style,2,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","Thirdly , the film carries a complex , important point , about crime - fighters turning into criminals themselves .",8,154,268,27 July 2007,themes_messages,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","No reference is made to Abu Ghraib or the Executive Branch""s outrageous domestic assaults on constitutional rights , none is necessary .",8,154,268,27 July 2007,story_plot,3,O,None
The Bourne Ultimatum," Ultimate 'Bourne'
","So , the latest in the "" Bourne "" series , in the hands of Paul Greengrass ( of the 2004 "" Bourne Supremacy "" and last year""s "" United 93 "" ) , is a significant achievement , perhaps held back but not actually diminished by the unavoidable excesses of the genre .",8,154,268,27 July 2007,filmmaking_direction,4,S,Paul Greengrass
The Bourne Ultimatum," Ultimate 'Bourne'
","""Breathtaking "" above is meant both as a complimentary adjective",8,154,268,27 July 2007,emotion,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","and a description of the physical sensation : for more than an hour from the first frame , the viewer seemingly holds his breath , pushed back against the chair by the force of relentless , globe - trotting , utterly suspenseful action .",8,154,268,27 July 2007,viewing_experience,5,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","There is no letup , no variation in the rhythm and pull of the film ,",8,154,268,27 July 2007,editing_pacing,3,O,None
The Bourne Ultimatum," Ultimate 'Bourne'
",and yet it never becomes monotonous and tiresome the way some kindred music videos do after just a couple of minutes .,8,154,268,27 July 2007,editing_pacing,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","Oliver Wood""s in - your - face cinematography is making the best of Tony Gilroy""s screenplay from Robert Ludlum""s 1990 novel ( which doesn""t stack up well against the "" Bourne Identity , "" written a decade earlier ) .",8,154,268,27 July 2007,technical_visuals,4,S,"Oliver Wood, Tony Gilroy, Robert Ludlum"
The Bourne Ultimatum," Ultimate 'Bourne'
","Matt Damon is once again the inevitable , irreplaceable Bourne , the deadliest of fantasy CIA agents , this time taking on the entire agency in search of his identity , his past , and the mysterious agency program that has turned him into a killing machine .",8,154,268,27 July 2007,story_plot,4,S,Matt Damon
The Bourne Ultimatum," Ultimate 'Bourne'
","Nothing like his quietly heroic Edward R. Murrow , the always - marvelous David Strathairn is the nasty top agency official , pitched against Bourne in trying to hide some illegal "" take - no - prisoners "" policies and brutal procedures .",8,154,268,27 July 2007,acting_performance,4,S,David Strathairn
The Bourne Ultimatum," Ultimate 'Bourne'
","Joan Allen plays what appears to be the Good Cop against Strathairn""s Bad One .",8,154,268,27 July 2007,acting_performance,3,O,Joan Allen
The Bourne Ultimatum," Ultimate 'Bourne'
","And , there is Julia Stiles as the agent once again coming to Bourne""s aid ; a combination of Greengrass "" direction and Stiles acting results in a surprising impact by a mostly silent character , her lack of communication and blank expression more intriguing than miles of dialogue .",8,154,268,27 July 2007,filmmaking_direction,4,S,"Paul Greengrass, Julia Stiles"
The Bourne Ultimatum," Ultimate 'Bourne'
","So good is "" The Bourne Ultimatum "" that it gets away with the old one - man - against - the - world bit , this time stretched to ridiculous excesses , as Bourne defies constraints of geography , time , gravity ...",8,154,268,27 July 2007,story_plot,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
",And physics in general .,8,154,268,27 July 2007,story_plot,3,O,None
The Bourne Ultimatum," Ultimate 'Bourne'
",( Can you fly backwards with a car from the top of a building ? Why not - it looks great .,8,154,268,27 July 2007,technical_visuals,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
",") All this "" real - world "" magic - leaping from country to country in seconds , to arrive at some unknown location exactly as , when , and how needed - outdoes special - effect and superhero cartoon improbabilities .",8,154,268,27 July 2007,story_plot,4,S,None
The Bourne Ultimatum," Ultimate 'Bourne'
","And yet , only a clueless pedant would allow "" facts "" interfere with the entertainment - based ecstasy of the Bourne fantasy .",8,154,268,27 July 2007,viewing_experience,4,S,None
Burn After Reading," Tonight We Laugh
","Norman Cousins would have loved the Coen Brothers "" "" Burn After Reading .",8,159,298,11 September 2008,comparative_analysis,3,O,"Norman Cousins, Coen Brothers"
Burn After Reading," Tonight We Laugh
",""" The late great Saturday Review editor had treated his illness with Marx Brothers movies , having "" made the joyous discovery that 10 minutes of genuine belly laughter had an anesthetic effect and would give me at least two hours of pain - free sleep .",8,159,298,11 September 2008,emotion,4,S,None
Burn After Reading," Tonight We Laugh
","""I have never felt healthier than after 96 minutes of explosive and grateful laughter at the "" Burn "" screening , also marveling at the array of British - stage caliber acting from "" Fargo""-invoking Frances McDormand , witchy - icy Tilda Swinton , a more - manic - than - ever John Malkovich , and a dozen major players , such as J. K. Simmons as the deadpan CIA boss and Richard Jenkins as the former Greek Orthodox priest , now running an upscale gym .",8,159,298,11 September 2008,acting_performance,5,S,"Frances McDormand, Tilda Swinton, John Malkovich, J. K. Simmons, Richard Jenkins"
Burn After Reading," Tonight We Laugh
","Others may lead the cast list with George Clooney and Brad Pitt ,",8,159,298,11 September 2008,casting_choices,3,O,"George Clooney, Brad Pitt"
Burn After Reading," Tonight We Laugh
","but to me , their performances were just a bit on the self - conscious side , trying too hard .",8,159,298,11 September 2008,acting_performance,2,S,"George Clooney, Brad Pitt"
Burn After Reading," Tonight We Laugh
","At any rate , it""s a great cast ,",8,159,298,11 September 2008,casting_choices,4,S,None
Burn After Reading," Tonight We Laugh
","and while the plot might have turned into a dud in somebody else""s treatment , the Coen Brothers "" writing is hilarious , their zingers deadly .",8,159,298,11 September 2008,writing_dialogue,5,S,Coen Brothers
Burn After Reading," Tonight We Laugh
","A critic , probably with bad digestion , has decried this "" very black comedy set in a blanched , austere - looking Washington , D. C. An uninspiring and uncomfortable place in which everyone betrays everyone else ,",8,159,298,11 September 2008,themes_messages,2,S,None
Burn After Reading," Tonight We Laugh
",and the emotional tone veers from icy politeness to spitting rage and back again .,8,159,298,11 September 2008,themes_messages,3,O,None
Burn After Reading," Tonight We Laugh
",""" If I had a chance to think , instead of enjoying "" Burn , "" I would have contemplated Molière and Evelyn Waugh , their comedies of manners , psychological insight , and unbridled great humor .",8,159,298,11 September 2008,themes_messages,3,O,None
Burn After Reading," Tonight We Laugh
","Yes , there are betrayals ( none better than the totally unexpected one at the end of the film ) ,",8,159,298,11 September 2008,story_plot,4,S,None
Burn After Reading," Tonight We Laugh
","and there is rage , but all contained within a glorious bubble of writing - directing - acting excellence .",8,159,298,11 September 2008,writing_dialogue,5,S,None
Burn After Reading," Tonight We Laugh
",""" Burn "" grips and holds , surprises and entertains , it is a virtuoso piece .",8,159,298,11 September 2008,viewing_experience,5,S,None
Burn After Reading," Tonight We Laugh
","Don""t be misled by the a "" action - trailer "" on TV , saturating the airwaves ; it says nothing of the film .",8,159,298,11 September 2008,expectation,2,S,None
Burn After Reading," Tonight We Laugh
","Malkovich punching Pitt over a compromising CD of spook stuff is not at the heart of this - the McDormand character""s pursuit of cosmetic surgery is , what with her self - examination , a lengthy session with the surgeon ( Jeffrey DeMunn , in a brilliant turn ) , her desperate quest for a way to pay for it .",8,159,298,11 September 2008,character_development,4,S,Jeffrey DeMunn
Burn After Reading," Tonight We Laugh
","Funny and going deep at the same time , "" Burn "" presents a series of character studies ( hence the thought of Molière ) , in the context of mannered yet true social interactions ( Waugh ) .",8,159,298,11 September 2008,themes_messages,4,S,None
Burn After Reading," Tonight We Laugh
","Skip descriptions of the plot , reject self - righteous denunciations of smart skepticism and charming evil , go and wallow in life - affirming laughter .",8,159,298,11 September 2008,recommendation,3,S,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
",The phoenix of legends died in flames,6,3,7,10 July 2007,themes_messages,3,O,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
",and then rose from the ashes to new life .,6,3,7,10 July 2007,themes_messages,3,O,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
",""" Harry Potter and the Order of the Phoenix "" does no such thing .",6,3,7,10 July 2007,story_plot,2,S,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
",It neither croaks nor soars . No .,6,3,7,10 July 2007,viewing_experience,2,S,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
","5 in the Potter series is visually spectacular , on the whole entertaining ,",6,3,7,10 July 2007,technical_visuals,4,S,None
Harry Potter and the Order of the Phoenix," A Handsome Runt of a Phoenix
","but it""s almost painfully single- and simple - minded in its appeal to a strictly juvenile audience .",6,3,7,10 July 2007,viewing_experience,2,S,None
