movie_title,title,review,rating,helpful,total,date
Spider-Man: Homecoming," Third Times the Charm
","How many Spider-Mans can you get to climb the wall and save New York City? Apparently 3. With the original 3 movies with Tobey Maguire putting on the web slinging red and blue costume to save New York City from the evil threat of corporate America, those were pretty good. And then there was Andrew Garfield – battling an electric man and a crazed lizard dude who both were wanting more power. And now, certified fresh from Rotten Tomatoes, Tom Holland is the new friendly neighborhood Spider-Man in Homecoming. Dealing with a threat bigger and badder than ever. Michael Keaton does an incredible job portraying a mechanical flying bird stealing from none other than Tony Stark and the Avengers. Let's rewind a bit, we were introduced to Spider-Man towards the middle of Captain America: Civil War when a battle was looming between the Avengers and the Captain and his team because of a threat to expose the existence of the superheroes for what they truly are. Now let's come back to this movie, leading an all-star cast Tom Holland is the new face of the web-slinging, crime fighting superhero who has to come to terms of his identity and how to save humanity and New York City. I wonder what's going to happen next in the new chapter of the friendly neighborhood Spider-Man.",10,66,127,11 July 2017
Suicide Squad," DC Mayhem
","Confusion. Chaos. Mayhem. Destruction. Words that describe the worst sort of criminals. Criminals of mastermind. Criminals who love to make chaos go boom. These criminals have one thing on their mind – destroy. The criminality of destruction is only but of the mind, but it has its consequences. For the suicide squad, led by the government operative Amanda Waller (played beautifully by the wonderful talented Viola Davis) she leads an all-star cast of villains to help save the city that is under siege by an evil force from another time and another place. From Deadshot (Will Smith), Harley Quinn (Margot Robbie), Boomerang (Jai Courtney), Diablo (Jay Hernandez), Killer Croc (Adewale Agbaje) – this team of criminals along with the King of laughter, the Clown Prince (played by the beautiful talented Jared Leto) The Joker – this team is out not for revenge, but for redemption at a second chance with society. This movie wrecked havoc by the critics, won DC fans over with just the message of teamwork and unity. Suicide Squad will go down in DC Comics as the talked about movie of Summer 2016",10,0,6,15 August 2016
Captain America: The Winter Soldier," Hydra Lives
","The Germans have invaded the United States of America, but with our people. I guess that is how I want to start this review, but one can only tell. Last time we left our hero, he was in cryo-freeze for over 70 years and then S.H.I.E.L.D came and found Captain America a.k.a. Steve Rogers. Then much to Fury's surprise the company had been ambushed by the same evil that they thought they got rid ofHYDRA. But through the unlikely of sources, Alexander Pierce (played wonderfully by the greatest actors of all time Robert Redford) – for you see the Red Skull a.k.a Schidmit was just the birth and now the past has come to haunt.But it all began when Bucky fell through the wintrier snow of the Alps and Doctor Zola found him and made him into a killing machine and wiped all of his memories, including the memories of his best friend. I don't want to spoil the rest of the movie for those of you who have not seen it yet, but I will say this – the war against Hydra has only begun and nowwell I'll let you decide that for yourself.This movie was the best that Marvel has ever done all thanks to the creator, the master mind behind of all these movies and comic books – Mr. Stan Lee – personally, you are my hero and you are our Captain – thank you for bringing your world to ours.",10,1,2,5 April 2014
Justice League," The Powers That Be
","Superman is dead! Like the old saying goes 'you can't keep a good man down.' With the help of Bruce Wayne, brings an elite squad of superheroes to stop an alien force taking over the world. With the help of Barry Allen/The Flash, Diana Prince/Wonder Woman, Victor Stone/Cyborg, Arthur Curry/Aquaman - they help Bruce revitalize a broken superhero by bring Clark Kent back to life. 
 In bringing Superman back to life, it took the entire team to work together to bring back the superhero that we have loved and hold most dear over the last few centuries. But it took more than that to stop Steppenwolf from bringing chaos to earth. 
 I loved this movie more than you could ever imagine. Zach Snyder is the best in the business. When I first saw Justice League, I was thinking how could they bring an elite team of superheroes together to fight the outer world enemies that threaten the course of humanity? But they pulled it off without a hitch. I can't wait to see what they are going to do with another Justice League. Maybe, just maybe add to the team",10,1,3,24 April 2018
Man of Steel," The Year of the Red Blue Blur
","Or as I like to call it – 6 Decades of Superman. It all started back in the late 30s but his name was just Superboy, then as the years and decades progressed this great phenomenon became the truth, the justice and the American way. Superman has graced our lives and hearts for 75 years ever since that one comic book hit the newsstands back in 1938 and now with digitally enhanced supersonic strength and digitally mastered special effects, we begin to hope again.This movie has outshone every facet of this superhero's life from the very first appearance on television with George Reeves to the incomparable Christopher Reeve then it went onto Dean Cain then television did it right again with Tom Welling then it went good with Brandon Routh and now the red and the blue returns for a new chapter with Henry Cavill as he joins this elite squad of the red blue blur. Everything about Man of Steel, was perfectly done and at the helm of it all Zack Snyder, who brought us Dawn of the Dead, 300, Watchmen, Legends of the Guardians, Sucker Punch and now Man of Steel. And right beside him was the Batman Trilogy director Chris Nolan – excellent and superb job well done. The graphics, the CGI, the effects both sound and special – were out of this world.Speaking 'out of this world', I am reminded of what Jor-El once told his son Kal-El, 'Krypton lives inside of you wherever you go.' Superman a.k.a. Clark Kent will live inside all of us from now and into eternity. RIP = George Reeves (1959), and Christopher Reeves (2004)",10,0,0,14 June 2013
Harry Potter and the Deathly Hallows: Part 1," 10 Years In the Making
","Ten years ago, we were introduced to a young boy who had extraordinary magical powers and his destiny was to destroy the one thing he feared the most - death. In 2001, The Sorcerer's Stone (Philosopher's Stone) showed us what true friendship meant. In 2002, The Chamber of Secrets showed us courage and bravery. In 2004, The Prisoner of Azkaban showed us it takes faith to trust. In 2005, The Goblet of Fire showed us, not only skill, but a test of power. In 2007, The Order of the Phoenix showed us to open our minds and to 'not to tell lies.' In 2009, The Half-Blood Prince showed us not linger too much on the past.But in 2010 & 2011, a due to the finish will determine to have the ultimate power - the power of love. Harry Potter & The Deathly Hallows - Part 1 will leave a mark, not a physical mark, but a mark of urgency, a mark that is not seen - a mark to feel, a mark of love. I loved this movie. I have to say a very BIG THANK YOU to the one person who poured blood, sweat & tears into every word written on the pages of magic - J.K. Rowling. Thank you for giving us 10 wonderful years of magic.I give this movie a mere perfect score of 100 - for everything from the special effects to the incredible to the incredible artistry to the breathtaking scenery. The 3 stars - Dan, Rupert & Emma - we will miss you and we look forward to upcoming projects from you.This movie met every expectation that I had from reading the book. To close, I am a firm believer in finding my true destiny and Harry Potter helped me to find it.",10,2,4,26 November 2010
Divergent," One Choice Can Transform You
","The United States of America is not what we once knew – the nation was split and the government was run out by factions – 5 to be exact: Abnegation, Amity, Candor, Dauntless and Erudite. With everyone in these factions it was going to be a peaceful world until one day one girl, one test result can change the way our minds can change who we are – Divergent! One faction the Erudite comes in and destroys the peaceful nation by catapulting a ruthless attempt to rid the world of Divergents and the overrule the government so they can get their way with the leadership of one woman – Jeanine Matthews (played beautifully by Kate Winslet.) I don't want to spoil the rest of the movie for the people who have not seen the movie but I will say this – this movie was lacking in some places where things were left unsaid, action was left out and things were changed up a bit.This movie was an awesome way of letting dive into a young writers mind of how she sees the world, Veronica Roth who at the time was 23 when she wrote this book. The book was action packed and so was the movie, matter of fact the movie was incredible. The cast ranging from Shailene Woodley to Theo James to the wonderful Ashley Judd and Zoe Kravitz (yes that is Lenny's daughter!) to the villainous Kate Winslet.But the question remains is: Which faction will you choose? Let's hope Insurgent delivers.",9,15,45,22 March 2014
The Amazing Spider-Man," Red, Blue and the 4th
","We first saw Peter Parker, the kid who became the iconic hero of all time, back in 2002 when Tobey Maguire made him famous – but this goes all the way back, not just in yesteryear but during the comic book days. In 1963, The Amazing Spider Man hit the bookstores and comic strips, but now a days, we all need a hero.Peter Parker, (played by new-comer Andrew Garfield) was a troubled young man from the beginning, his parents leaving him behind with his Uncle Ben and Aunt May (played brilliantly by the greatest actor and actress of our time Martin Sheen and Sally Field). During his adolescence, Peter was faced with bullies and the occasional spider bite. But it was not your usual spider bite, a radioactive spider with mutations beyond our capability.But when things get a little green, Dr. Curt Conners (played by Rhys Ifans, who brought us Xenophilius Lovegood in Harry Potter 7 Part 1), all he ever wanted was to make the human race understand the importance of being treated like reptiles – lizards to say the least.What an incredible timing to bring this movie before the independence of our country. What an incredible movie that Mark Webb brought us. I know Sam Raimi would be very proud, but Mark you, my friend out-done Sam in every way. The cast was brilliant, the story was awesome, the effects perfection.If I was Spider Man, the one thing that I would love to do – the web slinging. I would like to fly like Spider Man so that I can save everyone and be the hero of the Red and Blue.",10,7,18,3 July 2012
X-Men: Days of Future Past," Past into Future
","The last time we left our friends all was right in the world, well with one exception, there was a mad man on the loose killing humans for the cause of the mutants. Now we come to the future or should I say the past or should I say the future. Matthew Vaughn did a great job with First Class, but Bryan Singer – OMG OMG this movie has given us more Intel than we thought we would ever have.The past has come into the future, or so to speak to stop an unthinkable demise. I don't want to reveal too, too much for those that have not seen this movie, but I will say thisPatrick Stewart, Sir Ian McKellan, Hugh Jackman, Halle Berry – you brought the past into the future – you guys are the epitome of great acting. To the newbies – James McAvoy, Jennifer Lawrence (J-Law), Nicholas Hoult, and a slew of new mutants – everything was just superb in every single way.The movie defines what we should be in our future, not define us what we were once in the past. Let's not look to the past, but to the future. Thank you Bryan Singer for reminding us that it's not about the past, but the future.",10,1,3,23 May 2014
Captain America: Civil War," Against All Odds (So to Speak)
","War – It's kind of funny (but not really) how the word 'war' pops up and everyone gets a little on the fidgety side. It's like something is wrong every time when war strikes and all hell breaks loose. That's in our world. That's in our society. But we don't live in the fantasy mind of Stan Lee. We were taught that war or violence, for that matter, solves anything. (Yes, this is how I wanted to start out with this review.) In 2011, we were introduced to a young man who lived in Brooklyn with nothing more than the shirt on his back – Steve Rogers. All he wanted to do was to fight the bad guy. He got his shot when he was recruited by S.H.I.E.L.D. to become the first superhuman fighting machine, to bring down a ruthless enemy who was plotting an evil that could break the mold of extinction.In 2014, (just 3 years later), Captain America was synonymous, in the very sense of the word in the hearts and minds of every American. That same evil that he fought as The First Avenger, has now infiltrated the government of the United States of America and corrupting the world system.In 2016, we thought we got rid of Hydra, but we were dead wrong. The very existence of the organization was to wipe out the world so they can take over and plot against the Avengers. Over the course of a few years' time, Hydra has stopped at nothing to plot against the existence of mankind. In Captain America: Civil War, we see two sets of teams – the government team vs. the heroes. I am not going to say too much about this movie except this – WOW!!!! That's the word I am looking for. Led by an all star-studded cast – Chris Evans and Robert Downey, Jr. lead a cast of incredible talent that could make the world think twice of waging war against one another. It was all because of a little brainwash. (Oops, said too much already).Joe Johnston who started all of this was just the beginning, but when the Russo brothers (Anthony and Joe) took over – well let's just say that they took this series to a whole new level.Now, if you have not seen this new movie, then I will not spoil it for you, but I will say this stay a little after, because there is a post-credits scene that you do not want to miss.All-in-all, Captain America: Civil War exploded! And it will continue to explode.",10,7,16,6 May 2016
Avengers: Endgame," Unwritten: Part 2
","Due to the most recent release of Avengers: Endgame, the writer of this review has abstained from writing the movie review of this movie",10,2,7,14 May 2019
The Hobbit: The Desolation of Smaug," : A Evil Arises in Middle Earth
","When we last left our compatriots, they were on their way to reclaim the Lonely Mountains from an evil fierce dragon – Smaug. Peter Jackson, the man who brought us the Lord of the Rings trilogy, gave us another thrill seeking adventure that led us down to the lair of a dragon so fierce that hot molten metal could not contain it. But a greater evil arises – darkness has begun across Middle Earth and the quest for the ONE RING has begun. And the ultimate destroyer has yet to be seen as we hear in that famous quote: 'One Ring to rule them all, One Ring to find them, One Ring to bring them all and in the darkness bind them.'Big props has to go to the duo villain of the story, Smaug & the Necromancer (Benedict Cumberbatch), again you have proved your worth as the villain of the story. I saw this movie in IMAX and it was incredible. I can't wait 'til the last installment in 2014.",10,3,9,17 December 2013
The Hobbit: An Unexpected Journey," Return to Middle Earth
","It's been 9 years since we left Middle Earth, but we never knew that we would ever return to the land of enchantment – the land of dwarfs, elves, wizards and even the littlest of people – hobbits. As the intro to the movie shows us, it shows us what will be and then tells the story of a young, but naive hobbit named Bilbo Baggins. He never knew of an adventure until a certain wizard showed up at his doorstep.But as the movie goes on, we are re-introduced to familiar faces – Elrond, Galadriel, Saurman, and the ultimate villain of the entire series – the 'precious', the conniving Gollum. All he wants is to live with the one thing that anyone could ever ask for – a long life of misery.It does not surprise me that Peter Jackson has revisited Middle Earth. It is a place of magic, a place of enchantment. We are just so intertwined into what was originally written by Tolkien and the magic of Jackson – it just makes you want to visit as often as you want.The Hobbit: An Unexpected Journey is the biggest movie of 2012 and what a way to end 2012. I can't wait to see what the next 2 installments will bring.",10,5,15,14 December 2012
Avengers: Infinity War," Unwritten
","Due to the most recent release of Avengers: Infinity War, the writer of this review has abstained from writing the movie review on this movie.",10,2,9,2 May 2018
Aladdin," 3 Wishes Again
","27 years ago, in an unknown land with unknown magical powers lived a street rat by the name of Aladdin graced the movie screens in a new imagining and animated way all thanks the to the creator and master of the big and little screen that gave us all something to live for: Walt Disney and a man that made us laugh for a billion reasons - Robin Williams.
Now let's fast-forward to 2019, under the direction of Guy Ritchie, a new and innovative way of seeing the world in a whole new way, we travel back to Agrabah to catch a glimpse of this live action take of the classic story that we so dearly loved in 1992.
With the passing of the late great Robin Williams, who voiced the blue friend that granted 3 wishes to the user of the lamp, Will Smith, I have to hand him his props, he made this believer proud that there is no end to life when it comes to living for the future, you can't put wishes to life, you need to live life abundantly. But with this remake of the classic, it will stand the test of time in the vault of the greatest magical world of Walt Disney.
With an incredible cast comes the greatest soundtrack of singers who lent their voices to classic songs like Friend Like Me and A Whole New World, this movie will go in Disney history as one of the greatest story of all time: finding love in magical places and finding your place in the world.",10,0,1,1 October 2019
The Lion King," The King Roars Again
","It has been 25 years since the animated version of this Walt Disney classic. No one would have thought or imagined that you could even that anything like this could ever happen. The Circle of Life is something that is not only special but is the heart and soul of every believer that watches something so spectacular that your jaw just drops, or your heart just melts because of the music and the scenery. But it all comes down to 2 words: Hakuna Matata.
Jon Favreau did, not just an amazing job, but an incredible job, reimaging the beauty of what was done 25 years ago in that little-known movie called The Lion King. With an all-star cast that was beautifully casted and crafted - from Donald Glover to the ever-funny man Seth Rogen to the conniving and evil Chiwetel Ejiofor to the beautifully talented Queen of R&B and Hip-Hop BeyoncÃ© - I could go on, but I will stop there.
I loved everything about this movie and the soundtrack is to die for. From the original songs to new songs that we will come to love, both movie and soundtrack will go down in Disney history as the biggest blockbuster of the last century.",10,2,4,1 October 2019
Pirates of the Caribbean: Dead Men Tell No Tales," Yo Ho, Yo Ho – A Pirates Life for Me.Again
","14 years ago, in 2003, the Pirates of the Caribbean Franchise, based on the attraction at both Walt Disney World in Florida and Walt Disneyland in California, came up with the idea to make a movie about a rogue pirate and the adventures he takes to defeat the deadliest of people to save the high seas of being at risk of extinction and the life of the pirate hanging in the balance of ever ceasing to exist. Gore Verbinski took that risk with The Curse of the Black Pearl and he continued to make this the swashbuckling, awesome ride of a lifetime. With Johnny Depp at the helm of these projects, this franchise has gained more and more attention than any of Depp's other films combined. With this fifth installment to the Pirate franchise, and all of these movies connect to each other tell the story of how the high seas can be a dangerous, slippery ride. Yes, you heard me correctly all 5 of these movies connect, 'How?' you may ask, well you are going to have to learn that by yourself. Because these lips are tied shut, so to speak. But Dead Men Tell No Tales, is the beginning of the end and to be a great time to set sail on the seas again.",Null,1,3,11 July 2017
X-Men: Apocalypse," The End of the World
","The end of the world. That is probably not what you wanted to hear, but it is coming and it is true, just not in the shape or form of a mutant destroying the world. The tag line is: only the strong will survive. But who are the strongest. Nothing is short of the strong-willed human being or mutant for that matter. When we left our friends/heroes, they were all divided and went their separate ways (Days of Future Past) and the beginning started for some. But then the unthinkable happened – the end of the world. I don't want to spoil this review for the people who have not seen it, but I will say this everything this movie stood for and stands for will ultimately come out in the wash. Leading an all-star cast, James McAvoy and Michael Fassbender give extraordinary performances. With this the second movie of Summer 2016, this movie will stand the test of time. It was beyond incredible. It was earth shattering. I know what you may be thinking. Not really, because unlike Charles Xavier, I can't read minds. But the future is bright for the X-Men Franchise all the thanks for that goes to a brilliant director who lead the all-star cast and thousands upon millions of crew members and fans alike to stand up for what they believe in. Bryan Singer, you are an incredible director, you made it easy for us believers to embrace the strongest in us. Our world may be coming to an end, but not the end for the X-Men. Thank you, Bryan for your tenacity and for your blood, sweat and tears. So, for those of you who did see the movie, the post-credits scene – something is about to happen – I believe that there will be another one, another X-Men, do you?",10,7,17,27 May 2016
The Amazing Spider-Man 2," A Web Slinging Sequel
","As Peter Parker (Garfield) a.k.a Spider-Man is living his life footloose and fancy free, New York City is at peace once again. But something evil is lurking beneath the waters or should I say electricity. As we see our hero balancing life and staying away from the girl he loves, he is forced to make a choice between the one that he loves and the city that needs him the most.On the other side of things, an old friend comes back into Peter's life, Harry Osborn (DeHaan), whose father has just died of an incurable disease (which by the way is untreatable) and apparently genetic and it has gotten Harry as well. I don't want to spoil the movie for those of you who have not seen it yet, but I would bet my money on a third installment.This movie defied all odds against the original 2nd movie – no thanks goes to Willem Dafoe, James Franco, Alfred Molina – Andrew Garfield, Emma Stone, Dane DeHaan, Jamie Foxx, Paul Giamatti – and the incomparable and talented Sally Field gave the performance of their lives. This movie will go down in Marvel History as one of the greatest super hero movies of the 21st century.",10,8,23,5 May 2014
Star Wars: Episode VIII - The Last Jedi," The Next to the Last
","When I heard that Disney was taking over LucasFilm - the thought that crossed my mind was: How are they going to continue the canon (storyline) of the biggest franchise in American Cinematic History? I answered that question myself: In one word: INCREDIBLE! Not the word that comes to mind when you have been a Star Wars fan for almost nearly a century and a half. 
 You know there is a little big of the light and the dark side in every one, but when you really think about it - it is so surreal to really fathom at the thought that this could be the last great franchise in cinematic history. I would have to say that, without a shadow of a doubt, that no matter where we are or what we are doing, Star Wars will live in all of us until we meet our destiny. 
 The Last Jedi raises too many emotions to really even write about due to the fact that we lost someone extremely special to us. Carrie Fisher, was by far the greatest actress of the last few centuries and even decades. Her legacy and her name will never be forgotten even if and when Star Wars is no more. So I guess, this is more of a tribute than a movie review, because in so many words you can't even describe how this movie has moved and touched all of us. 
 I mean, come on, there is no way, that I could even begin to describe how The Last Jedi was, in so few words, incredible and amazing. But I know for a fact, that J.J. Abrams is going to do a hell of a job incorporating the original trilogy, the prequel trilogy and the new trilogy and tie everything together for Episode IX (9). 
 I have loved every minute of this franchise. To be quite honest, I was not a fan in the very beginning, but a good friend of mine got me hooked, and now I am hooked for life.",10,5,40,25 April 2018
